i,age,female,education,polinterest,satisdmo,impact,lr_A_1,lr_B_1,types_1,unc_1,ut_A_1,ut_B_1,ut_B_A_1,ut_B_A_sq_1,vote_1,vote_spa_1,age2,lr_A_2,lr_B_2,lr_cer_2,lr_unc_2,positions_2,switch_1_2,types_2,unc_2,ut_A_2,ut_B_2,ut_B_A_2,ut_B_A_sq_2,ut_cer_2,ut_unc_2,ut_unc_cer_2,ut_unc_cer_sq_2,vote_2,vote_spa_2,vote_unc_2,lr_A_3,lr_B_3,lr_cer_3,lr_unc_3,types_3,unc_3,ut_A_3,ut_B_3,ut_B_A_3,ut_B_A_sq_3,ut_unc_cer_3,vote_3,vote_unc_3,lr_A_4,lr_B_4,lr_cer_4,lr_unc_4,types_4,unc_4,ut_A_4,ut_B_4,ut_B_A_4,ut_B_A_sq_4,ut_unc_cer_4,vote_4,vote_unc_4,lr_A_5,lr_B_5,lr_cer_5,lr_unc_5,lr_unc_max_5,lr_unc_min_5,types_5,unc_5,ut_A_5,ut_B_5,ut_B_A_5,ut_B_A_sq_5,ut_cer_5,ut_unc_5,ut_unc_cer_5,ut_unc_cer_sq_5,ut_unc_max_5,ut_unc_min_5,vignette_5,vote_5,vote_spa_5,vote_unc_5,impact_cat,ind_unc,lr_afd,lr_afd_unc,lr_cdu,lr_cdu_unc,lr_fdp,lr_fdp_unc,lr_gre,lr_gre_unc,lr_i,lr_i_unc,lr_i_unc_cat,lr_linke,lr_linke_unc,lr_spd,lr_spd_unc,polinterest_cat,risk,risk_cat,sq,sq_unc,switch_1_2_cer,switch_1_2_unc,vote,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc
1222,57,m,Hochschulstudium,ziemlich stark,ziemlich zufrieden,groß,-2,-1,both right,2,-1,-2,-1,3,Party A,yes,3249,-2,-1,-2,-1,same,no,both right,Party B,-1,-2,-1,3,-1,-2,-1,3,Party A,yes,no,3,3,3,3,both right,Party B,-6,-6,0,0,0,Party B,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=internal conflict,Party A,yes,no,groß,1,5,sehr sicher,4,sehr sicher,2,sehr sicher,1,ziemlich sicher,-3,ziemlich sicher,sicher,-5,sehr sicher,-2,ziemlich sicher,stark,Sicherheit,avers,-1,ziemlich sicher,no,no,SPD,no,no,no,yes,no
1224,35,f,Hochschulstudium,mittelmäßig,teils/ teils,groß,-4,-1,left/right,2,-3,0,3,-9,Party B,yes,1225,3,4,3,4,new,,both right,Party B,-4,-5,-1,9,-4,-5,-1,9,Party A,yes,no,-2,-2,-2,-2,both left,Party B,-1,-1,0,0,0,Party A,no,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=non-position,Party A,yes,no,groß,0,4,sehr sicher,2,ziemlich sicher,2,ziemlich unsicher,-2,ziemlich unsicher,-1,ziemlich sicher,sicher,-4,ziemlich sicher,-1,ziemlich sicher,mittel,Sicherheit,avers,-1,ziemlich unsicher,,,SPD,no,no,yes,yes,no
1226,69,f,Hauptschule,überhaupt nicht,teils/ teils,groß,-2,2,left/right,2,-2,-2,0,0,Party A,yes,4761,-2,2,2,-2,same,no,left/right,Party A,-2,-2,0,0,-2,-2,0,0,Party A,yes,yes,4,4,4,4,both right,Party B,-4,-4,0,0,0,Party A,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party A,no,no,groß,1,0,sehr unsicher,0,weder/noch,0,sehr unsicher,0,sehr unsicher,0,ziemlich sicher,sicher,0,sehr unsicher,0,sehr unsicher,gering,Sicherheit,avers,-1,weder/noch,no,no,CDU/CSU,yes,no,no,no,no
1227,66,m,Hauptschule,ziemlich stark,sehr zufrieden,groß,-2,0,both left,2,-3,-1,2,-8,Party B,yes,4356,3,4,3,4,new,,both right,Party B,-2,-3,-1,5,-2,-3,-1,5,Party A,yes,no,3,3,3,3,both right,Party B,-2,-2,0,0,0,Party A,no,-1,3,3,-1,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=internal conflict,Party B,yes,yes,groß,0,4,ziemlich sicher,0,ziemlich sicher,1,ziemlich sicher,-2,ziemlich sicher,1,ziemlich sicher,sicher,-3,ziemlich sicher,-1,ziemlich sicher,stark,Sicherheit,avers,0,ziemlich sicher,,,FDP,no,no,no,yes,no
1228,65,m,Hochschulstudium,ziemlich stark,sehr zufrieden,gering,-3,-1,left/right,2,-1,-1,0,0,Party A,yes,4225,-4,1,-4,1,new,,left/right,Party B,-2,-3,-1,5,-2,-3,-1,5,Party A,yes,no,-4,-4,-4,-4,both left,Party A,-2,-2,0,0,0,Party B,no,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,0,-3,-3,9,0,-3,-3,9,,,B=risky,Party A,yes,no,gering,1,5,sehr sicher,1,sehr sicher,1,ziemlich sicher,-1,sehr sicher,-2,ziemlich sicher,sicher,-4,ziemlich sicher,-1,sehr sicher,stark,Sicherheit,avers,0,ziemlich sicher,,,Grüne,no,no,no,yes,no
1229,19,f,Realschule,mittelmäßig,ziemlich zufrieden,gering,2,3,both right,2,-5,-6,-1,11,Party A,yes,361,2,3,3,2,same,no,both right,Party A,-5,-6,-1,11,-6,-5,1,-11,Party A,yes,yes,0,0,0,0,both right,Party B,-3,-3,0,0,0,Party B,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=internal conflict,Party A,yes,no,gering,1,5,sehr sicher,-4,ziemlich sicher,-4,weder/noch,-4,ziemlich sicher,-3,weder/noch,unsicher,-5,sehr sicher,-1,weder/noch,mittel,Sicherheit,avers,-4,weder/noch,no,no,Grüne,no,no,no,yes,no
1230,24,m,Abitur,weniger stark,ziemlich zufrieden,groß,-4,1,left/right,2,-1,-4,-3,15,Party A,yes,576,-4,1,1,-4,same,no,left/right,Party A,-1,-4,-3,15,-4,-1,3,-15,Party A,yes,yes,-1,-1,-1,-1,both right,Party A,-2,-2,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,-2,1,,,both right,Party B,-1,-4,-3,15,-1,-4,-3,15,,,B=risky,Party A,yes,no,groß,0,4,sehr sicher,2,ziemlich sicher,1,ziemlich unsicher,-3,weder/noch,-3,ziemlich sicher,sicher,-4,ziemlich sicher,1,weder/noch,gering,Sicherheit,avers,2,weder/noch,no,no,Linke,no,no,no,yes,no
1231,32,f,Realschule,mittelmäßig,teils/ teils,groß,-4,-4,both left,2,-3,-3,0,0,Party B,yes,1024,-4,1,-4,1,new,,left/right,Party B,-3,-2,1,-5,-3,-2,1,-5,Party B,yes,yes,4,4,4,4,both right,Party B,-5,-5,0,0,0,Party B,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,,,,,left/right,none,-1,-2,-1,3,-1,-2,-1,3,,,B=precise,Party B,no,no,groß,1,-5,sehr sicher,0,weder/noch,-4,ziemlich sicher,0,weder/noch,-1,weder/noch,unsicher,-3,ziemlich sicher,0,weder/noch,mittel,manchmal Risiken,affin,-1,weder/noch,,,SPD,no,yes,no,no,no
1232,56,f,Hochschulstudium,ziemlich stark,ziemlich zufrieden,sehr groß,1,3,both right,2,-1,-3,-2,8,Party A,yes,3136,1,3,3,1,same,no,both right,Party A,-1,-3,-2,8,-3,-1,2,-8,Party A,yes,yes,-3,-3,-3,-3,both left,Party A,-3,-3,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party B,yes,yes,groß,0,5,sehr sicher,1,ziemlich sicher,-1,sehr sicher,-2,weder/noch,0,sehr sicher,sicher,-5,sehr sicher,-3,sehr sicher,stark,Sicherheit,avers,3,ziemlich sicher,no,no,FDP,no,no,no,yes,no
1234,53,f,Realschule,mittelmäßig,ziemlich zufrieden,groß,-1,1,left/right,2,0,-2,-2,4,Party A,yes,2809,0,2,2,0,new,,both right,Party A,-1,-3,-2,8,-3,-1,2,-8,Party A,yes,yes,3,3,3,3,both right,Party A,-4,-4,0,0,0,Party A,yes,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party A,yes,no,groß,1,5,sehr sicher,-1,weder/noch,-2,weder/noch,-1,ziemlich sicher,-1,ziemlich sicher,sicher,-4,ziemlich sicher,-1,ziemlich sicher,mittel,Sicherheit,avers,-2,ziemlich sicher,,,SPD,yes,no,no,yes,no
1235,57,f,Realschule,mittelmäßig,teils/ teils,groß,0,0,both right,2,-3,-3,0,0,Party A,yes,3249,0,0,0,0,same,no,both right,Party B,-3,-3,0,0,-3,-3,0,0,Party A,yes,no,-2,-2,-2,-2,both right,Party A,-1,-1,0,0,0,Party A,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=non-position,Party A,yes,no,groß,1,5,weder/noch,2,ziemlich unsicher,-1,weder/noch,-1,weder/noch,-3,ziemlich unsicher,unsicher,-5,weder/noch,-2,ziemlich unsicher,mittel,manchmal Risiken,affin,-2,weder/noch,no,no,Grüne,no,no,no,yes,no
1237,57,m,Abitur,sehr stark,ziemlich unzufrieden,gering,-3,3,left/right,2,-1,-5,-4,24,Party A,yes,3249,-3,3,-3,3,same,no,left/right,Party B,-1,-5,-4,24,-1,-5,-4,24,Party A,yes,no,-3,-3,-3,-3,both left,Party B,-1,-1,0,0,0,Party B,yes,-4,0,-4,0,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,0,-3,-3,9,0,-3,-3,9,,,B=risky,Party A,yes,no,gering,1,5,sehr sicher,1,ziemlich sicher,0,ziemlich sicher,-2,sehr sicher,-2,sehr sicher,sicher,-4,ziemlich sicher,-1,ziemlich sicher,stark,manchmal Risiken,affin,0,ziemlich sicher,no,no,Grüne,no,no,no,yes,no
1238,50,f,Abitur,ziemlich stark,teils/ teils,groß,-2,3,both left,2,-7,-2,5,-45,Party B,yes,2500,-1,0,0,-1,new,,both left,Party A,-6,-5,1,-11,-5,-6,-1,11,Party B,yes,no,2,2,2,2,both left,Party B,-3,-3,0,0,0,Party B,yes,,,,,,,,,0,0,0,,,-2,1,,,,,both left,none,-7,-4,3,-33,-7,-4,3,-33,,,B=precise,Party B,yes,no,groß,1,-5,sehr sicher,0,weder/noch,2,ziemlich sicher,4,sehr sicher,5,ziemlich sicher,sicher,-5,sehr sicher,5,sehr sicher,stark,Sicherheit,avers,5,ziemlich sicher,,,FDP,no,no,no,yes,no
1239,51,m,Realschule,ziemlich stark,ziemlich zufrieden,sehr groß,1,2,both right,2,-2,-3,-1,5,Party A,yes,2601,-2,-1,-2,-1,new,,left/right,Party B,-1,0,1,-1,-1,0,1,-1,Party A,no,no,-4,-4,-4,-4,both left,Party A,-3,-3,0,0,0,Party A,yes,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=non-position,Party A,yes,no,groß,1,5,sehr sicher,0,ziemlich sicher,-1,ziemlich sicher,-2,ziemlich sicher,-1,ziemlich sicher,sicher,-5,sehr sicher,-3,ziemlich sicher,stark,Sicherheit,avers,-1,ziemlich sicher,,,SPD,yes,no,no,no,no
1240,30,f,Hochschulstudium,mittelmäßig,teils/ teils,gering,2,4,both right,2,-5,-7,-2,24,Party A,yes,900,2,4,4,2,same,no,both right,Party A,-5,-7,-2,24,-7,-5,2,-24,Party A,yes,yes,-1,-1,-1,-1,both right,Party B,-2,-2,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,-2,1,,,both right,Party B,-1,-4,-3,15,-1,-4,-3,15,,,B=risky,Party A,yes,no,gering,0,5,sehr sicher,-1,sehr sicher,2,sehr sicher,-3,sehr sicher,-3,sehr sicher,sicher,-5,sehr sicher,0,sehr sicher,mittel,keine Vorlieben,neutral,-1,sehr sicher,no,no,Grüne,no,no,no,yes,no
1241,51,f,Realschule,mittelmäßig,ziemlich unzufrieden,groß,-3,-1,both left,2,-8,-6,2,-28,Party B,yes,2601,-2,2,-2,2,new,,both left,Party B,-7,-3,4,-40,-7,-3,4,-40,Party B,yes,yes,1,1,1,1,both left,Party A,-4,-4,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,-2,1,5,0,,Party B,-7,-4,3,-33,-7,-4,3,-33,0,-5,B=internal conflict,Party B,yes,yes,groß,0,5,sehr sicher,-3,ziemlich sicher,-3,weder/noch,-3,weder/noch,5,ziemlich sicher,sicher,-5,sehr sicher,-4,ziemlich sicher,mittel,keine Vorlieben,neutral,-3,ziemlich sicher,,,AfD,no,no,no,yes,no
1242,52,f,Hauptschule,weniger stark,teils/ teils,gering,-4,3,left/right,2,-4,-3,1,-7,Party B,yes,2704,-4,3,3,-4,same,no,left/right,Party A,-4,-3,1,-7,-3,-4,-1,7,Party B,yes,no,2,2,2,2,both right,Party B,-2,-2,0,0,0,Party A,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party B,yes,yes,gering,0,-3,weder/noch,0,ziemlich sicher,-1,weder/noch,0,ziemlich sicher,0,ziemlich sicher,sicher,-5,weder/noch,0,ziemlich sicher,gering,Sicherheit,avers,0,ziemlich sicher,no,no,CDU/CSU,no,no,no,yes,no
1243,58,m,Hauptschule,ziemlich stark,ziemlich unzufrieden,gering,2,3,both right,2,-1,-2,-1,3,Party A,yes,3364,-4,-1,-4,-1,new,,both left,Party B,-5,-2,3,-21,-5,-2,3,-21,Party B,yes,yes,0,0,0,0,both left,Party B,-1,-1,0,0,0,Party A,no,-1,3,-1,3,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,,,,,left/right,none,-3,0,3,-9,-3,0,3,-9,,,B=precise,Party B,yes,no,gering,0,5,sehr sicher,2,ziemlich sicher,0,ziemlich sicher,-1,weder/noch,1,ziemlich sicher,sicher,-4,ziemlich sicher,-4,ziemlich sicher,stark,Sicherheit,avers,1,ziemlich sicher,,,FDP,no,no,no,yes,no
1245,38,f,Realschule,weniger stark,ziemlich unzufrieden,groß,-1,1,left/right,2,-2,0,2,-4,Party B,yes,1444,-2,1,-2,1,new,,left/right,Party B,-3,0,3,-9,-3,0,3,-9,Party B,yes,yes,2,2,2,2,both right,Party B,-1,-1,0,0,0,Party A,no,-1,3,-1,3,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-3,0,3,-9,-3,0,3,-9,,,B=risky,Party B,yes,yes,groß,0,3,weder/noch,0,weder/noch,1,weder/noch,-2,ziemlich unsicher,1,weder/noch,unsicher,-5,weder/noch,-1,weder/noch,gering,Sicherheit,avers,-1,ziemlich unsicher,,,,no,no,no,yes,no
1247,67,f,Hauptschule,mittelmäßig,ziemlich zufrieden,groß,0,1,both right,2,-1,-2,-1,3,Party A,yes,4489,2,4,4,2,new,,both right,Party A,-3,-5,-2,16,-5,-3,2,-16,Party A,yes,yes,-1,-1,-1,-1,all tied,Party A,0,0,0,0,0,Party A,yes,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party A,yes,no,groß,1,-5,sehr sicher,-3,ziemlich unsicher,-3,ziemlich unsicher,-2,sehr unsicher,-1,sehr unsicher,unsicher,4,ziemlich sicher,-3,sehr unsicher,mittel,Sicherheit,avers,-3,weder/noch,,,CDU/CSU,yes,no,no,yes,no
1248,38,m,Hochschulstudium,mittelmäßig,ziemlich zufrieden,groß,-1,4,left/right,2,-1,-4,-3,15,Party A,yes,1444,-1,4,4,-1,same,no,left/right,Party A,-1,-4,-3,15,-4,-1,3,-15,Party A,yes,yes,-3,-3,-3,-3,both left,Party A,-3,-3,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party A,no,no,groß,2,5,sehr sicher,1,ziemlich sicher,1,ziemlich sicher,-2,ziemlich sicher,0,ziemlich sicher,sicher,-5,sehr sicher,-1,ziemlich sicher,mittel,Sicherheit,avers,2,ziemlich sicher,no,no,CDU/CSU,yes,no,no,no,no
1249,24,f,Hochschulstudium,ziemlich stark,ziemlich zufrieden,groß,-2,3,left/right,2,-3,-2,1,-5,Party A,no,576,-3,0,-3,0,new,,both left,Party B,-4,-1,3,-15,-4,-1,3,-15,Party B,yes,yes,3,3,3,3,both right,Party B,-2,-2,0,0,0,Party B,yes,-1,3,-1,3,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=non-position,Party B,yes,yes,groß,2,3,sehr sicher,1,ziemlich sicher,1,weder/noch,-2,ziemlich sicher,1,ziemlich sicher,sicher,-4,sehr sicher,-1,ziemlich sicher,stark,Sicherheit,avers,0,ziemlich sicher,,,CDU/CSU,no,no,no,no,yes
1250,58,m,Abitur,sehr stark,ziemlich zufrieden,groß,-1,4,left/right,2,-1,-4,-3,15,Party A,yes,3364,-1,4,4,-1,same,no,left/right,Party A,-1,-4,-3,15,-4,-1,3,-15,Party A,yes,yes,4,4,4,4,both right,Party A,-4,-4,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party B,yes,no,groß,0,5,sehr sicher,1,ziemlich sicher,0,ziemlich sicher,0,ziemlich sicher,0,sehr sicher,sicher,-5,sehr sicher,-1,ziemlich sicher,stark,keine Vorlieben,neutral,0,ziemlich sicher,no,no,CDU/CSU,no,no,no,yes,no
1252,32,f,Abitur,sehr stark,sehr zufrieden,sehr groß,-4,-3,both left,2,-3,-2,1,-5,Party A,no,1024,-4,-3,-3,-4,same,yes,both left,Party A,-3,-2,1,-5,-2,-3,-1,5,Party B,yes,no,2,2,2,2,both right,Party B,-3,-3,0,0,0,Party A,no,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party A,yes,no,groß,1,5,sehr sicher,0,sehr sicher,1,sehr sicher,-2,sehr sicher,-1,sehr sicher,sicher,-5,sehr sicher,-2,sehr sicher,stark,manchmal Risiken,affin,-1,sehr sicher,yes,no,FDP,no,no,no,no,no
1253,53,f,Realschule,weniger stark,teils/ teils,groß,1,2,both right,2,-3,-4,-1,7,Party A,yes,2809,1,2,2,1,same,no,both right,Party A,-3,-4,-1,7,-4,-3,1,-7,Party A,yes,yes,1,1,1,1,both right,Party B,-3,-3,0,0,0,Party A,no,-4,0,-4,0,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,,,,,left/right,none,0,-3,-3,9,0,-3,-3,9,,,B=precise,Party A,yes,no,groß,1,-2,ziemlich sicher,-2,ziemlich sicher,-3,weder/noch,0,ziemlich sicher,-2,ziemlich sicher,sicher,-2,weder/noch,-2,ziemlich sicher,gering,unbedingte Sicherheit,avers,-4,ziemlich sicher,no,no,SPD,yes,no,no,yes,no
1254,28,f,Realschule,mittelmäßig,teils/ teils,sehr groß,0,3,both right,2,-2,-5,-3,21,Party A,yes,784,0,3,3,0,same,no,both right,Party A,-2,-5,-3,21,-5,-2,3,-21,Party A,yes,yes,4,4,4,4,both right,Party A,-6,-6,0,0,0,Party B,no,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,0,-3,-3,9,0,-3,-3,9,-2,-7,B=internal conflict,Party A,yes,no,groß,1,4,ziemlich sicher,2,ziemlich sicher,1,weder/noch,-2,weder/noch,-2,ziemlich sicher,sicher,-4,ziemlich sicher,-2,ziemlich sicher,mittel,Sicherheit,avers,0,weder/noch,no,no,Linke,no,no,no,yes,no
1255,52,m,Hochschulstudium,sehr stark,ziemlich unzufrieden,gering,-3,0,both left,2,-6,-3,3,-27,Party B,yes,2704,-3,3,-3,3,new,,left/right,Party B,-6,0,6,-36,-6,0,6,-36,Party B,yes,yes,-2,-2,-2,-2,both left,Party A,-5,-5,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,-2,1,,,both left,Party B,-5,-2,3,-21,-5,-2,3,-21,,,B=risky,Party B,yes,yes,gering,0,3,ziemlich sicher,1,ziemlich sicher,1,ziemlich sicher,-5,sehr sicher,3,ziemlich sicher,sicher,-3,ziemlich sicher,0,ziemlich sicher,stark,Sicherheit,avers,-2,ziemlich sicher,,,AfD,no,no,no,yes,no
1256,68,m,Hauptschule,ziemlich stark,sehr zufrieden,sehr groß,-4,0,left/right,2,-4,0,4,-16,Party B,yes,4624,-4,0,0,-4,same,no,left/right,Party A,-4,0,4,-16,0,-4,-4,16,Party B,yes,no,-3,-3,-3,-3,both left,Party A,-3,-3,0,0,0,Party B,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party B,yes,no,groß,0,5,sehr sicher,0,sehr sicher,0,ziemlich sicher,-2,ziemlich sicher,0,sehr sicher,sicher,-4,ziemlich sicher,-2,sehr sicher,stark,manchmal Risiken,affin,0,sehr sicher,no,no,CDU/CSU,no,no,yes,yes,no
