i,j,age,age2,education,female,impact,ind_unc,j_,lr_i,lr_i_unc,lr_ij,lr_ij_unc,lr_j,lr_j_unc,polinterest,risk,satisdmo,sq,sq_unc,ut_ij,ut_j,vote,vote_ij
1329,4,33,1089,3,0,1,2,AfD,-1,1,5,0,3.1958568,.6836158,2,2,2,1,1,-6,-4.195857,3,0
1329,5,33,1089,3,0,1,2,Linke,-1,1,-5,0,-3.566855,.7859385,2,2,2,1,1,-4,-2.566855,3,0
1329,6,33,1089,3,0,1,2,FDP,-1,1,1,1,-.28876334,1.2912743,2,2,2,1,1,-2,-.71123666,3,0
1330,1,40,1600,1,0,2,1,CDU/CSU,1,1,1,1,-.017576899,1.1010672,2,1,3,0,1,0,-1.0175769,1,1
1330,2,40,1600,1,0,2,1,SPD,1,1,-1,0,-1.3013183,1.1161331,2,1,3,0,1,-2,-2.3013182,1,0
1330,3,40,1600,1,0,2,1,Grüne,1,1,-1,0,-1.7564344,1.165725,2,1,3,0,1,-2,-2.7564344,1,0
1330,4,40,1600,1,0,2,1,AfD,1,1,5,0,3.1958568,.6836158,2,1,3,0,1,-4,-2.1958568,1,0
1330,5,40,1600,1,0,2,1,Linke,1,1,-5,0,-3.566855,.7859385,2,1,3,0,1,-6,-4.566855,1,0
1330,6,40,1600,1,0,2,1,FDP,1,1,1,0,-.28876334,1.2912743,2,1,3,0,1,0,-1.2887633,1,0
1331,1,63,3969,1,0,2,0,CDU/CSU,-1,0,0,1,-.017576899,1.1010672,3,4,3,0,1,-1,-.98242313,3,0
1331,2,63,3969,1,0,2,0,SPD,-1,0,0,1,-1.3013183,1.1161331,3,4,3,0,1,-1,-.30131829,3,0
1331,3,63,3969,1,0,2,0,Grüne,-1,0,-1,0,-1.7564344,1.165725,3,4,3,0,1,0,-.75643444,3,1
1331,4,63,3969,1,0,2,0,AfD,-1,0,5,0,3.1958568,.6836158,3,4,3,0,1,-6,-4.195857,3,0
1331,5,63,3969,1,0,2,0,Linke,-1,0,-3,0,-3.566855,.7859385,3,4,3,0,1,-2,-2.566855,3,0
1331,6,63,3969,1,0,2,0,FDP,-1,0,1,1,-.28876334,1.2912743,3,4,3,0,1,-2,-.71123666,3,0
1333,1,34,1156,2,1,3,1,CDU/CSU,-3,0,1,1,-.017576899,1.1010672,2,3,4,0,1,-4,-2.9824231,3,0
1333,2,34,1156,2,1,3,1,SPD,-3,0,-2,1,-1.3013183,1.1161331,2,3,4,0,1,-1,-1.6986817,3,0
1333,3,34,1156,2,1,3,1,Grüne,-3,0,-3,1,-1.7564344,1.165725,2,3,4,0,1,0,-1.2435656,3,1
1333,4,34,1156,2,1,3,1,AfD,-3,0,5,0,3.1958568,.6836158,2,3,4,0,1,-8,-6.195857,3,0
1333,5,34,1156,2,1,3,1,Linke,-3,0,-4,0,-3.566855,.7859385,2,3,4,0,1,-1,-.56685495,3,0
1333,6,34,1156,2,1,3,1,FDP,-3,0,-1,1,-.28876334,1.2912743,2,3,4,0,1,-2,-2.7112367,3,0
1334,1,56,3136,2,1,0,2,CDU/CSU,0,1,-1,2,-.017576899,1.1010672,3,3,2,0,1,-1,-.017576899,1,1
1334,2,56,3136,2,1,0,2,SPD,0,1,-2,1,-1.3013183,1.1161331,3,3,2,0,1,-2,-1.3013183,1,0
1334,3,56,3136,2,1,0,2,Grüne,0,1,1,2,-1.7564344,1.165725,3,3,2,0,1,-1,-1.7564344,1,0
1334,4,56,3136,2,1,0,2,AfD,0,1,5,0,3.1958568,.6836158,3,3,2,0,1,-5,-3.1958568,1,0
1334,5,56,3136,2,1,0,2,Linke,0,1,-5,0,-3.566855,.7859385,3,3,2,0,1,-5,-3.566855,1,0
1334,6,56,3136,2,1,0,2,FDP,0,1,0,4,-.28876334,1.2912743,3,3,2,0,1,0,-.28876334,1,0
1335,1,43,1849,3,0,1,3,CDU/CSU,0,1,-1,1,-.017576899,1.1010672,1,3,2,-1,2,-1,-.017576899,1,1
1335,2,43,1849,3,0,1,3,SPD,0,1,-1,1,-1.3013183,1.1161331,1,3,2,-1,2,-1,-1.3013183,1,0
1335,3,43,1849,3,0,1,3,Grüne,0,1,-1,1,-1.7564344,1.165725,1,3,2,-1,2,-1,-1.7564344,1,0
1335,4,43,1849,3,0,1,3,AfD,0,1,4,1,3.1958568,.6836158,1,3,2,-1,2,-4,-3.1958568,1,0
1335,5,43,1849,3,0,1,3,Linke,0,1,-4,1,-3.566855,.7859385,1,3,2,-1,2,-4,-3.566855,1,0
1335,6,43,1849,3,0,1,3,FDP,0,1,-1,1,-.28876334,1.2912743,1,3,2,-1,2,-1,-.28876334,1,0
1336,1,59,3481,2,1,2,2,CDU/CSU,0,3,-1,4,-.017576899,1.1010672,2,3,3,-3,3,-1,-.017576899,2,0
1336,2,59,3481,2,1,2,2,SPD,0,3,-1,2,-1.3013183,1.1161331,2,3,3,-3,3,-1,-1.3013183,2,1
1336,3,59,3481,2,1,2,2,Grüne,0,3,-2,2,-1.7564344,1.165725,2,3,3,-3,3,-2,-1.7564344,2,0
1336,4,59,3481,2,1,2,2,AfD,0,3,-1,4,3.1958568,.6836158,2,3,3,-3,3,-1,-3.1958568,2,0
1336,5,59,3481,2,1,2,2,Linke,0,3,-1,4,-3.566855,.7859385,2,3,3,-3,3,-1,-3.566855,2,0
1336,6,59,3481,2,1,2,2,FDP,0,3,0,4,-.28876334,1.2912743,2,3,3,-3,3,0,-.28876334,2,0
1338,1,20,400,3,0,2,0,CDU/CSU,-5,0,-4,0,-.017576899,1.1010672,3,1,3,-2,0,-1,-4.9824233,3,0
1338,2,20,400,3,0,2,0,SPD,-5,0,-3,0,-1.3013183,1.1161331,3,1,3,-2,0,-2,-3.6986818,3,0
1338,3,20,400,3,0,2,0,Grüne,-5,0,-5,0,-1.7564344,1.165725,3,1,3,-2,0,0,-3.2435656,3,1
1338,4,20,400,3,0,2,0,AfD,-5,0,5,0,3.1958568,.6836158,3,1,3,-2,0,-10,-8.195857,3,0
1338,5,20,400,3,0,2,0,Linke,-5,0,-5,0,-3.566855,.7859385,3,1,3,-2,0,0,-1.433145,3,0
1338,6,20,400,3,0,2,0,FDP,-5,0,-4,0,-.28876334,1.2912743,3,1,3,-2,0,-1,-4.7112365,3,0
1341,1,62,3844,2,0,1,1,CDU/CSU,-1,1,2,1,-.017576899,1.1010672,3,0,3,2,1,-3,-.98242313,2,0
1341,2,62,3844,2,0,1,1,SPD,-1,1,0,1,-1.3013183,1.1161331,3,0,3,2,1,-1,-.30131829,2,1
1341,3,62,3844,2,0,1,1,Grüne,-1,1,0,1,-1.7564344,1.165725,3,0,3,2,1,-1,-.75643444,2,0
1341,4,62,3844,2,0,1,1,AfD,-1,1,1,1,3.1958568,.6836158,3,0,3,2,1,-2,-4.195857,2,0
1341,5,62,3844,2,0,1,1,Linke,-1,1,-4,1,-3.566855,.7859385,3,0,3,2,1,-3,-2.566855,2,0
1341,6,62,3844,2,0,1,1,FDP,-1,1,0,1,-.28876334,1.2912743,3,0,3,2,1,-1,-.71123666,2,0
1342,1,53,2809,3,0,2,1,CDU/CSU,-1,1,-1,0,-.017576899,1.1010672,2,1,3,-1,0,0,-.98242313,3,0
1342,2,53,2809,3,0,2,1,SPD,-1,1,-1,0,-1.3013183,1.1161331,2,1,3,-1,0,0,-.30131829,3,0
1342,3,53,2809,3,0,2,1,Grüne,-1,1,0,0,-1.7564344,1.165725,2,1,3,-1,0,-1,-.75643444,3,1
1342,4,53,2809,3,0,2,1,AfD,-1,1,5,0,3.1958568,.6836158,2,1,3,-1,0,-6,-4.195857,3,0
1342,5,53,2809,3,0,2,1,Linke,-1,1,-2,1,-3.566855,.7859385,2,1,3,-1,0,-1,-2.566855,3,0
1342,6,53,2809,3,0,2,1,FDP,-1,1,0,0,-.28876334,1.2912743,2,1,3,-1,0,-1,-.71123666,3,0
1344,1,57,3249,3,0,2,0,CDU/CSU,0,1,-5,0,-.017576899,1.1010672,3,4,3,0,1,-5,-.017576899,1,1
1344,2,57,3249,3,0,2,0,SPD,0,1,-5,0,-1.3013183,1.1161331,3,4,3,0,1,-5,-1.3013183,1,0
1344,3,57,3249,3,0,2,0,Grüne,0,1,0,2,-1.7564344,1.165725,3,4,3,0,1,0,-1.7564344,1,0
1344,4,57,3249,3,0,2,0,AfD,0,1,-5,0,3.1958568,.6836158,3,4,3,0,1,-5,-3.1958568,1,0
1344,5,57,3249,3,0,2,0,Linke,0,1,-5,0,-3.566855,.7859385,3,4,3,0,1,-5,-3.566855,1,0
1344,6,57,3249,3,0,2,0,FDP,0,1,-5,0,-.28876334,1.2912743,3,4,3,0,1,-5,-.28876334,1,0
1345,1,60,3600,2,1,2,2,CDU/CSU,-1,1,0,1,-.017576899,1.1010672,3,1,2,1,2,-1,-.98242313,1,1
1345,2,60,3600,2,1,2,2,SPD,-1,1,-1,2,-1.3013183,1.1161331,3,1,2,1,2,0,-.30131829,1,0
1345,3,60,3600,2,1,2,2,Grüne,-1,1,-2,2,-1.7564344,1.165725,3,1,2,1,2,-1,-.75643444,1,0
1345,4,60,3600,2,1,2,2,AfD,-1,1,5,0,3.1958568,.6836158,3,1,2,1,2,-6,-4.195857,1,0
1345,5,60,3600,2,1,2,2,Linke,-1,1,-5,1,-3.566855,.7859385,3,1,2,1,2,-4,-2.566855,1,0
1345,6,60,3600,2,1,2,2,FDP,-1,1,-2,2,-.28876334,1.2912743,3,1,2,1,2,-1,-.71123666,1,0
1346,1,59,3481,2,1,1,0,CDU/CSU,-5,0,0,1,-.017576899,1.1010672,3,2,2,0,1,-5,-4.9824233,5,0
1346,2,59,3481,2,1,1,0,SPD,-5,0,-1,1,-1.3013183,1.1161331,3,2,2,0,1,-4,-3.6986818,5,0
1346,3,59,3481,2,1,1,0,Grüne,-5,0,-1,1,-1.7564344,1.165725,3,2,2,0,1,-4,-3.2435656,5,0
1346,4,59,3481,2,1,1,0,AfD,-5,0,5,0,3.1958568,.6836158,3,2,2,0,1,-10,-8.195857,5,0
1346,5,59,3481,2,1,1,0,Linke,-5,0,-5,1,-3.566855,.7859385,3,2,2,0,1,0,-1.433145,5,1
1346,6,59,3481,2,1,1,0,FDP,-5,0,2,1,-.28876334,1.2912743,3,2,2,0,1,-7,-4.7112365,5,0
1348,1,53,2809,3,0,3,2,CDU/CSU,-2,1,0,1,-.017576899,1.1010672,3,3,3,-3,1,-2,-1.9824231,5,0
1348,2,53,2809,3,0,3,2,SPD,-2,1,-1,1,-1.3013183,1.1161331,3,3,3,-3,1,-1,-.69868171,5,0
1348,3,53,2809,3,0,3,2,Grüne,-2,1,-2,1,-1.7564344,1.165725,3,3,3,-3,1,0,-.24356556,5,0
1348,4,53,2809,3,0,3,2,AfD,-2,1,5,0,3.1958568,.6836158,3,3,3,-3,1,-7,-5.195857,5,0
1348,5,53,2809,3,0,3,2,Linke,-2,1,-4,1,-3.566855,.7859385,3,3,3,-3,1,-2,-1.566855,5,1
1348,6,53,2809,3,0,3,2,FDP,-2,1,-1,1,-.28876334,1.2912743,3,3,3,-3,1,-1,-1.7112367,5,0
1349,1,57,3249,2,1,1,0,CDU/CSU,0,2,0,2,-.017576899,1.1010672,1,4,2,0,2,0,-.017576899,1,1
1349,2,57,3249,2,1,1,0,SPD,0,2,-1,2,-1.3013183,1.1161331,1,4,2,0,2,-1,-1.3013183,1,0
1349,3,57,3249,2,1,1,0,Grüne,0,2,-1,3,-1.7564344,1.165725,1,4,2,0,2,-1,-1.7564344,1,0
1349,4,57,3249,2,1,1,0,AfD,0,2,4,1,3.1958568,.6836158,1,4,2,0,2,-4,-3.1958568,1,0
1349,5,57,3249,2,1,1,0,Linke,0,2,-3,1,-3.566855,.7859385,1,4,2,0,2,-3,-3.566855,1,0
1349,6,57,3249,2,1,1,0,FDP,0,2,-1,2,-.28876334,1.2912743,1,4,2,0,2,-1,-.28876334,1,0
1350,1,63,3969,1,0,0,2,CDU/CSU,0,3,4,2,-.017576899,1.1010672,3,3,1,-3,2,-4,-.017576899,6,0
1350,2,63,3969,1,0,0,2,SPD,0,3,1,1,-1.3013183,1.1161331,3,3,1,-3,2,-1,-1.3013183,6,0
1350,3,63,3969,1,0,0,2,Grüne,0,3,-2,2,-1.7564344,1.165725,3,3,1,-3,2,-2,-1.7564344,6,0
1350,4,63,3969,1,0,0,2,AfD,0,3,-3,2,3.1958568,.6836158,3,3,1,-3,2,-3,-3.1958568,6,0
1350,5,63,3969,1,0,0,2,Linke,0,3,-5,2,-3.566855,.7859385,3,3,1,-3,2,-5,-3.566855,6,0
1350,6,63,3969,1,0,0,2,FDP,0,3,0,1,-.28876334,1.2912743,3,3,1,-3,2,0,-.28876334,6,1
1351,1,57,3249,4,0,2,1,CDU/CSU,-2,1,0,1,-.017576899,1.1010672,3,2,3,0,1,-2,-1.9824231,3,0
1351,2,57,3249,4,0,2,1,SPD,-2,1,-1,1,-1.3013183,1.1161331,3,2,3,0,1,-1,-.69868171,3,0
1351,3,57,3249,4,0,2,1,Grüne,-2,1,-2,1,-1.7564344,1.165725,3,2,3,0,1,0,-.24356556,3,1
1351,4,57,3249,4,0,2,1,AfD,-2,1,3,1,3.1958568,.6836158,3,2,3,0,1,-5,-5.195857,3,0
1351,5,57,3249,4,0,2,1,Linke,-2,1,-3,1,-3.566855,.7859385,3,2,3,0,1,-1,-1.566855,3,0
1351,6,57,3249,4,0,2,1,FDP,-2,1,1,2,-.28876334,1.2912743,3,2,3,0,1,-3,-1.7112367,3,0
1354,1,60,3600,2,1,2,1,CDU/CSU,0,1,1,1,-.017576899,1.1010672,3,2,2,0,1,-1,-.017576899,1,1
1354,2,60,3600,2,1,2,1,SPD,0,1,-3,1,-1.3013183,1.1161331,3,2,2,0,1,-3,-1.3013183,1,0
1354,3,60,3600,2,1,2,1,Grüne,0,1,-2,1,-1.7564344,1.165725,3,2,2,0,1,-2,-1.7564344,1,0
1354,4,60,3600,2,1,2,1,AfD,0,1,2,1,3.1958568,.6836158,3,2,2,0,1,-2,-3.1958568,1,0
1354,5,60,3600,2,1,2,1,Linke,0,1,-4,1,-3.566855,.7859385,3,2,2,0,1,-4,-3.566855,1,0
1354,6,60,3600,2,1,2,1,FDP,0,1,1,2,-.28876334,1.2912743,3,2,2,0,1,-1,-.28876334,1,0
1357,1,34,1156,3,0,2,1,CDU/CSU,5,0,3,0,-.017576899,1.1010672,3,3,3,3,1,-2,-5.0175767,1,1
1357,2,34,1156,3,0,2,1,SPD,5,0,0,1,-1.3013183,1.1161331,3,3,3,3,1,-5,-6.3013182,1,0
1357,3,34,1156,3,0,2,1,Grüne,5,0,1,1,-1.7564344,1.165725,3,3,3,3,1,-4,-6.7564344,1,0
1357,4,34,1156,3,0,2,1,AfD,5,0,-1,2,3.1958568,.6836158,3,3,3,3,1,-6,-1.8041432,1,0
1357,5,34,1156,3,0,2,1,Linke,5,0,-5,3,-3.566855,.7859385,3,3,3,3,1,-10,-8.5668545,1,0
1357,6,34,1156,3,0,2,1,FDP,5,0,-2,2,-.28876334,1.2912743,3,3,3,3,1,-7,-5.2887635,1,0
1361,1,58,3364,1,1,1,1,CDU/CSU,4,0,3,0,-.017576899,1.1010672,0,4,1,0,1,-1,-4.0175767,6,0
1361,2,58,3364,1,1,1,1,SPD,4,0,5,0,-1.3013183,1.1161331,0,4,1,0,1,-1,-5.3013182,6,0
1361,3,58,3364,1,1,1,1,Grüne,4,0,5,0,-1.7564344,1.165725,0,4,1,0,1,-1,-5.7564344,6,0
1361,4,58,3364,1,1,1,1,AfD,4,0,-3,1,3.1958568,.6836158,0,4,1,0,1,-7,-.80414319,6,0
1361,5,58,3364,1,1,1,1,Linke,4,0,-5,1,-3.566855,.7859385,0,4,1,0,1,-9,-7.566855,6,0
1361,6,58,3364,1,1,1,1,FDP,4,0,2,0,-.28876334,1.2912743,0,4,1,0,1,-2,-4.2887635,6,1
1364,1,59,3481,2,1,1,1,CDU/CSU,-1,0,-1,1,-.017576899,1.1010672,2,1,3,0,1,0,-.98242313,2,0
1364,2,59,3481,2,1,1,1,SPD,-1,0,-1,1,-1.3013183,1.1161331,2,1,3,0,1,0,-.30131829,2,1
1364,3,59,3481,2,1,1,1,Grüne,-1,0,0,1,-1.7564344,1.165725,2,1,3,0,1,-1,-.75643444,2,0
1364,4,59,3481,2,1,1,1,AfD,-1,0,5,0,3.1958568,.6836158,2,1,3,0,1,-6,-4.195857,2,0
1364,5,59,3481,2,1,1,1,Linke,-1,0,-3,1,-3.566855,.7859385,2,1,3,0,1,-2,-2.566855,2,0
1364,6,59,3481,2,1,1,1,FDP,-1,0,-2,1,-.28876334,1.2912743,2,1,3,0,1,-1,-.71123666,2,0
1365,1,56,3136,3,0,3,0,CDU/CSU,-4,0,1,0,-.017576899,1.1010672,4,4,4,-1,0,-5,-3.9824231,2,0
1365,2,56,3136,3,0,3,0,SPD,-4,0,-3,0,-1.3013183,1.1161331,4,4,4,-1,0,-1,-2.6986818,2,1
1365,3,56,3136,3,0,3,0,Grüne,-4,0,-1,0,-1.7564344,1.165725,4,4,4,-1,0,-3,-2.2435656,2,0
1365,4,56,3136,3,0,3,0,AfD,-4,0,5,0,3.1958568,.6836158,4,4,4,-1,0,-9,-7.195857,2,0
1365,5,56,3136,3,0,3,0,Linke,-4,0,-5,0,-3.566855,.7859385,4,4,4,-1,0,-1,-.43314505,2,0
1365,6,56,3136,3,0,3,0,FDP,-4,0,0,0,-.28876334,1.2912743,4,4,4,-1,0,-4,-3.7112367,2,0
1366,1,60,3600,2,1,2,2,CDU/CSU,-1,0,-1,1,-.017576899,1.1010672,3,4,3,-1,1,0,-.98242313,1,1
1366,2,60,3600,2,1,2,2,SPD,-1,0,-1,1,-1.3013183,1.1161331,3,4,3,-1,1,0,-.30131829,1,0
1366,3,60,3600,2,1,2,2,Grüne,-1,0,0,1,-1.7564344,1.165725,3,4,3,-1,1,-1,-.75643444,1,0
1366,4,60,3600,2,1,2,2,AfD,-1,0,-5,0,3.1958568,.6836158,3,4,3,-1,1,-4,-4.195857,1,0
1366,5,60,3600,2,1,2,2,Linke,-1,0,-5,0,-3.566855,.7859385,3,4,3,-1,1,-4,-2.566855,1,0
1366,6,60,3600,2,1,2,2,FDP,-1,0,-2,1,-.28876334,1.2912743,3,4,3,-1,1,-1,-.71123666,1,0
1369,1,50,2500,3,0,1,2,CDU/CSU,1,0,2,0,-.017576899,1.1010672,1,2,1,-1,0,-1,-1.0175769,1,1
1369,2,50,2500,3,0,1,2,SPD,1,0,-1,0,-1.3013183,1.1161331,1,2,1,-1,0,-2,-2.3013182,1,0
1369,3,50,2500,3,0,1,2,Grüne,1,0,-2,0,-1.7564344,1.165725,1,2,1,-1,0,-3,-2.7564344,1,0
1369,4,50,2500,3,0,1,2,AfD,1,0,3,0,3.1958568,.6836158,1,2,1,-1,0,-2,-2.1958568,1,0
1369,5,50,2500,3,0,1,2,Linke,1,0,-3,0,-3.566855,.7859385,1,2,1,-1,0,-4,-4.566855,1,0
1369,6,50,2500,3,0,1,2,FDP,1,0,1,0,-.28876334,1.2912743,1,2,1,-1,0,0,-1.2887633,1,0
1371,1,58,3364,2,1,2,1,CDU/CSU,0,0,0,0,-.017576899,1.1010672,2,3,3,0,0,0,-.017576899,1,1
1371,2,58,3364,2,1,2,1,SPD,0,0,-1,1,-1.3013183,1.1161331,2,3,3,0,0,-1,-1.3013183,1,0
1371,3,58,3364,2,1,2,1,Grüne,0,0,-2,1,-1.7564344,1.165725,2,3,3,0,0,-2,-1.7564344,1,0
1371,4,58,3364,2,1,2,1,AfD,0,0,5,0,3.1958568,.6836158,2,3,3,0,0,-5,-3.1958568,1,0
1371,5,58,3364,2,1,2,1,Linke,0,0,-3,1,-3.566855,.7859385,2,3,3,0,0,-3,-3.566855,1,0
1371,6,58,3364,2,1,2,1,FDP,0,0,-1,1,-.28876334,1.2912743,2,3,3,0,0,-1,-.28876334,1,0
1373,1,50,2500,2,0,0,0,CDU/CSU,2,0,0,4,-.017576899,1.1010672,4,1,0,0,0,-2,-2.0175769,4,0
1373,2,50,2500,2,0,0,0,SPD,2,0,-1,4,-1.3013183,1.1161331,4,1,0,0,0,-3,-3.3013182,4,0
1373,3,50,2500,2,0,0,0,Grüne,2,0,-5,4,-1.7564344,1.165725,4,1,0,0,0,-7,-3.7564344,4,0
1373,4,50,2500,2,0,0,0,AfD,2,0,0,0,3.1958568,.6836158,4,1,0,0,0,-2,-1.1958568,4,1
1373,5,50,2500,2,0,0,0,Linke,2,0,-5,0,-3.566855,.7859385,4,1,0,0,0,-7,-5.566855,4,0
1373,6,50,2500,2,0,0,0,FDP,2,0,-1,0,-.28876334,1.2912743,4,1,0,0,0,-3,-2.2887633,4,0
1374,1,64,4096,3,1,0,0,CDU/CSU,0,1,-3,0,-.017576899,1.1010672,3,0,0,-5,0,-3,-.017576899,4,0
1374,2,64,4096,3,1,0,0,SPD,0,1,-5,0,-1.3013183,1.1161331,3,0,0,-5,0,-5,-1.3013183,4,0
1374,3,64,4096,3,1,0,0,Grüne,0,1,-5,0,-1.7564344,1.165725,3,0,0,-5,0,-5,-1.7564344,4,0
1374,4,64,4096,3,1,0,0,AfD,0,1,0,1,3.1958568,.6836158,3,0,0,-5,0,0,-3.1958568,4,1
1374,5,64,4096,3,1,0,0,Linke,0,1,-5,1,-3.566855,.7859385,3,0,0,-5,0,-5,-3.566855,4,0
1374,6,64,4096,3,1,0,0,FDP,0,1,-2,3,-.28876334,1.2912743,3,0,0,-5,0,-2,-.28876334,4,0
1379,1,60,3600,1,0,3,1,CDU/CSU,1,0,1,0,-.017576899,1.1010672,4,3,4,1,1,0,-1.0175769,1,1
1379,2,60,3600,1,0,3,1,SPD,1,0,-1,1,-1.3013183,1.1161331,4,3,4,1,1,-2,-2.3013182,1,0
1379,3,60,3600,1,0,3,1,Grüne,1,0,-2,1,-1.7564344,1.165725,4,3,4,1,1,-3,-2.7564344,1,0
1379,4,60,3600,1,0,3,1,AfD,1,0,5,0,3.1958568,.6836158,4,3,4,1,1,-4,-2.1958568,1,0
1379,5,60,3600,1,0,3,1,Linke,1,0,-5,0,-3.566855,.7859385,4,3,4,1,1,-6,-4.566855,1,0
1379,6,60,3600,1,0,3,1,FDP,1,0,-3,1,-.28876334,1.2912743,4,3,4,1,1,-4,-1.2887633,1,0
1380,1,49,2401,3,0,2,1,CDU/CSU,3,0,1,1,-.017576899,1.1010672,4,0,2,-1,0,-2,-3.0175769,1,1
1380,2,49,2401,3,0,2,1,SPD,3,0,-3,1,-1.3013183,1.1161331,4,0,2,-1,0,-6,-4.3013182,1,0
1380,3,49,2401,3,0,2,1,Grüne,3,0,-4,1,-1.7564344,1.165725,4,0,2,-1,0,-7,-4.7564344,1,0
1380,4,49,2401,3,0,2,1,AfD,3,0,5,0,3.1958568,.6836158,4,0,2,-1,0,-2,-.19585681,1,0
1380,5,49,2401,3,0,2,1,Linke,3,0,-5,0,-3.566855,.7859385,4,0,2,-1,0,-8,-6.566855,1,0
1380,6,49,2401,3,0,2,1,FDP,3,0,3,1,-.28876334,1.2912743,4,0,2,-1,0,0,-3.2887633,1,0
1383,1,60,3600,4,1,2,1,CDU/CSU,-1,1,1,2,-.017576899,1.1010672,2,2,0,0,1,-2,-.98242313,1,1
1383,2,60,3600,4,1,2,1,SPD,-1,1,1,2,-1.3013183,1.1161331,2,2,0,0,1,-2,-.30131829,1,0
1383,3,60,3600,4,1,2,1,Grüne,-1,1,1,2,-1.7564344,1.165725,2,2,0,0,1,-2,-.75643444,1,0
1383,4,60,3600,4,1,2,1,AfD,-1,1,5,0,3.1958568,.6836158,2,2,0,0,1,-6,-4.195857,1,0
1383,5,60,3600,4,1,2,1,Linke,-1,1,-5,0,-3.566855,.7859385,2,2,0,0,1,-4,-2.566855,1,0
1383,6,60,3600,4,1,2,1,FDP,-1,1,0,2,-.28876334,1.2912743,2,2,0,0,1,-1,-.71123666,1,0
1384,1,37,1369,2,0,1,1,CDU/CSU,-1,1,-1,2,-.017576899,1.1010672,0,4,2,-1,3,0,-.98242313,3,0
1384,2,37,1369,2,0,1,1,SPD,-1,1,-1,2,-1.3013183,1.1161331,0,4,2,-1,3,0,-.30131829,3,0
1384,3,37,1369,2,0,1,1,Grüne,-1,1,-1,1,-1.7564344,1.165725,0,4,2,-1,3,0,-.75643444,3,1
1384,4,37,1369,2,0,1,1,AfD,-1,1,-1,4,3.1958568,.6836158,0,4,2,-1,3,0,-4.195857,3,0
1384,5,37,1369,2,0,1,1,Linke,-1,1,-5,0,-3.566855,.7859385,0,4,2,-1,3,-4,-2.566855,3,0
1384,6,37,1369,2,0,1,1,FDP,-1,1,-1,1,-.28876334,1.2912743,0,4,2,-1,3,0,-.71123666,3,0
1387,1,49,2401,4,0,0,0,CDU/CSU,3,0,-3,0,-.017576899,1.1010672,2,3,1,-4,0,-6,-3.0175769,4,0
1387,2,49,2401,4,0,0,0,SPD,3,0,-3,0,-1.3013183,1.1161331,2,3,1,-4,0,-6,-4.3013182,4,0
1387,3,49,2401,4,0,0,0,Grüne,3,0,-5,0,-1.7564344,1.165725,2,3,1,-4,0,-8,-4.7564344,4,0
1387,4,49,2401,4,0,0,0,AfD,3,0,3,0,3.1958568,.6836158,2,3,1,-4,0,0,-.19585681,4,1
1387,5,49,2401,4,0,0,0,Linke,3,0,-5,0,-3.566855,.7859385,2,3,1,-4,0,-8,-6.566855,4,0
1387,6,49,2401,4,0,0,0,FDP,3,0,0,0,-.28876334,1.2912743,2,3,1,-4,0,-3,-3.2887633,4,0
1388,1,67,4489,1,0,1,2,CDU/CSU,0,1,-1,3,-.017576899,1.1010672,3,4,3,0,3,-1,-.017576899,4,0
1388,2,67,4489,1,0,1,2,SPD,0,1,-3,3,-1.3013183,1.1161331,3,4,3,0,3,-3,-1.3013183,4,0
1388,3,67,4489,1,0,1,2,Grüne,0,1,-4,3,-1.7564344,1.165725,3,4,3,0,3,-4,-1.7564344,4,0
1388,4,67,4489,1,0,1,2,AfD,0,1,3,1,3.1958568,.6836158,3,4,3,0,3,-3,-3.1958568,4,1
1388,5,67,4489,1,0,1,2,Linke,0,1,-3,3,-3.566855,.7859385,3,4,3,0,3,-3,-3.566855,4,0
1388,6,67,4489,1,0,1,2,FDP,0,1,0,3,-.28876334,1.2912743,3,4,3,0,3,0,-.28876334,4,0
1389,1,66,4356,2,0,3,1,CDU/CSU,-2,1,2,1,-.017576899,1.1010672,3,2,4,1,1,-4,-1.9824231,2,0
1389,2,66,4356,2,0,3,1,SPD,-2,1,-1,1,-1.3013183,1.1161331,3,2,4,1,1,-1,-.69868171,2,1
1389,3,66,4356,2,0,3,1,Grüne,-2,1,0,1,-1.7564344,1.165725,3,2,4,1,1,-2,-.24356556,2,0
1389,4,66,4356,2,0,3,1,AfD,-2,1,4,0,3.1958568,.6836158,3,2,4,1,1,-6,-5.195857,2,0
1389,5,66,4356,2,0,3,1,Linke,-2,1,-3,0,-3.566855,.7859385,3,2,4,1,1,-1,-1.566855,2,0
1389,6,66,4356,2,0,3,1,FDP,-2,1,1,1,-.28876334,1.2912743,3,2,4,1,1,-3,-1.7112367,2,0
1390,1,64,4096,1,0,3,2,CDU/CSU,0,0,0,1,-.017576899,1.1010672,4,0,4,0,1,0,-.017576899,1,1
1390,2,64,4096,1,0,3,2,SPD,0,0,-2,0,-1.3013183,1.1161331,4,0,4,0,1,-2,-1.3013183,1,0
1390,3,64,4096,1,0,3,2,Grüne,0,0,-3,1,-1.7564344,1.165725,4,0,4,0,1,-3,-1.7564344,1,0
1390,4,64,4096,1,0,3,2,AfD,0,0,5,0,3.1958568,.6836158,4,0,4,0,1,-5,-3.1958568,1,0
1390,5,64,4096,1,0,3,2,Linke,0,0,2,0,-3.566855,.7859385,4,0,4,0,1,-2,-3.566855,1,0
