exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc
1,,,1,295,2,0,1,0,0,0,1,0,,-5,-5,0,0,,,,,,,-2,-2,,3,1,0,,,,27,4,0,2,1,1,2,2,1,3,-4,0,,,
1,,,2,296,2,1,0,0,0,0,0,0,,-2,-4,-2,12,,,,,,,1,3,,-1,3,1,,,,70,1,1,2,1,1,1,3,2,2,4,1,1,0,1
1,,,3,298,2,0,0,0,0,0,0,0,,-5,-3,2,-16,,,,,,,-4,4,,1,1,0,,,,26,4,0,2,1,1,2,3,2,3,0,2,,,
1,,,3,299,2,1,1,0,0,0,1,0,,-3,0,3,-9,,,,,,,-3,0,,0,1,0,,,,40,2,0,2,1,0,3,1,0,3,0,1,,,
1,,,2,300,2,0,1,0,0,0,1,0,,-2,-3,-1,5,,,,,,,-1,0,,-3,0,0,,,,47,4,0,2,1,1,4,1,0,4,0,0,,,
1,,,2,301,2,0,1,0,0,0,1,0,,-7,-7,0,0,,,,,,,4,4,,-3,1,0,,,,46,2,1,2,1,1,2,1,0,3,-1,1,0,0,0
1,,,3,302,2,0,1,1,0,0,1,0,,-1,-2,-1,3,,,,,,,-2,1,,-1,0,0,,,,36,4,0,1,0,1,2,1,0,2,-1,2,0,0,0
1,,,1,303,2,0,0,1,0,0,0,0,,-2,-1,1,-3,,,,,,,-2,-1,,0,1,0,,,,37,2,0,1,0,1,1,3,2,2,0,1,,,
1,,,4,304,2,0,1,0,0,0,0,0,,0,0,0,0,,,,,,,4,4,,4,0,0,,,,49,1,0,3,1,1,4,1,0,4,2,0,0,0,0
1,,,3,305,2,1,1,0,1,0,1,0,,-3,0,3,-9,,,,,,,-3,0,,0,2,1,,,,30,4,0,2,1,1,3,3,2,3,1,2,,,
1,,,3,306,2,0,0,0,0,1,0,0,,-1,0,1,-1,,,,,,,-2,-1,,-1,1,0,,,,63,1,1,1,0,0,1,3,2,2,-1,2,,,
1,,,2,307,2,0,1,0,0,0,1,0,,-2,-5,-3,21,,,,,,,1,4,,-1,2,1,,,,42,2,0,2,1,1,1,4,2,2,0,2,0,0,0
1,,,3,308,2,0,1,1,0,0,0,0,,-1,-2,-1,3,,,,,,,-1,2,,0,0,0,,,,41,2,1,1,0,1,2,1,0,1,-2,2,0,0,0
1,,,1,309,2,1,1,0,0,0,1,0,,-1,-1,0,0,,,,,,,-1,-1,,0,1,0,,,,58,3,0,1,0,1,3,1,0,3,-1,2,1,1,0
1,,,3,310,2,0,0,1,0,0,0,0,,-4,-2,2,-12,,,,,,,-4,2,,0,1,0,,,,62,1,0,3,1,2,3,4,2,3,1,4,,,
1,,,2,311,2,0,1,0,0,0,1,0,,-1,-4,-3,15,,,,,,,0,3,,-1,1,0,,,,22,3,1,2,1,1,3,4,2,2,0,2,0,0,0
1,,,3,312,2,1,1,0,0,0,0,0,,-4,-2,2,-12,,,,,,,-3,3,,1,1,0,,,,24,1,1,2,1,1,2,1,0,2,0,2,,,
1,,,2,313,2,0,1,0,0,0,1,0,,-2,-4,-2,12,,,,,,,-1,1,,-3,1,0,,,,29,4,1,2,1,1,3,3,2,3,1,1,0,0,0
1,,,3,314,2,1,1,0,0,0,0,0,,-1,0,1,-1,,,,,,,-1,0,,0,1,0,,,,47,4,0,2,1,1,4,2,1,3,-1,1,0,0,0
1,,,2,315,2,0,1,0,0,0,0,0,,-3,-6,-3,27,,,,,,,1,4,,-2,1,0,,,,45,2,1,2,1,1,1,1,0,4,4,1,,,
1,,,1,316,2,1,1,0,0,0,0,0,,-3,-3,0,0,,,,,,,-3,-3,,0,0,0,,,,47,1,1,1,0,3,0,3,2,1,0,0,,,
1,,,3,317,2,0,1,0,0,0,0,0,,0,-5,-5,25,,,,,,,-1,4,,-1,2,1,,,,37,3,1,1,0,3,0,3,2,2,-2,2,0,0,0
1,,,3,318,2,0,1,0,0,0,1,0,,0,-4,-4,16,,,,,,,0,4,,0,0,0,,,,48,2,1,1,0,2,3,3,2,2,0,1,0,0,0
1,,,3,319,2,0,1,0,0,0,1,0,,-3,-3,0,0,,,,,,,-3,3,,0,0,0,,,,41,2,0,2,1,1,2,4,2,3,0,1,0,0,0
1,,,3,320,2,1,0,0,0,0,0,0,,0,-4,-4,16,,,,,,,0,4,,0,2,1,,,,57,1,1,1,0,0,1,3,2,2,0,2,,,
1,,,3,321,2,0,1,0,0,0,1,0,,0,-1,-1,1,,,,,,,0,1,,0,2,1,,,,24,4,1,3,1,1,3,2,1,3,0,3,,,
1,,,3,322,2,0,1,0,0,0,0,0,,-3,-4,-1,7,,,,,,,-4,3,,-1,1,0,,,,51,1,0,1,0,2,0,2,1,2,1,1,,,
1,,,3,323,2,0,1,0,0,0,1,0,,0,-1,-1,1,,,,,,,-2,-1,,-2,1,0,,,,49,2,0,2,1,0,2,1,0,2,1,1,,,
1,,,2,324,2,0,1,1,0,1,1,0,,-3,-3,0,0,,,,,,,2,2,,-1,1,0,,,,45,4,1,3,1,0,4,4,2,4,0,1,,,
1,,,3,325,2,1,1,0,0,0,0,0,,-4,-3,1,-7,,,,,,,-4,3,,0,0,0,,,,30,4,0,2,1,0,2,3,2,3,-3,1,,,
1,,,3,326,2,0,0,0,0,0,0,0,,-1,0,1,-1,,,,,,,-3,-2,,-2,0,0,,,,68,2,0,2,1,1,2,3,2,3,1,1,0,0,0
1,,,1,327,2,1,1,0,0,1,0,0,,-6,-2,4,-32,,,,,,,-4,0,,2,1,0,,,,51,2,0,0,0,0,2,3,2,1,-1,1,0,0,0
1,,,2,329,2,0,1,0,0,0,1,0,,-7,-7,0,0,,,,,,,4,4,,-3,0,0,,,,58,2,0,2,1,1,3,1,0,3,0,1,0,0,0
1,,,2,330,2,0,1,0,0,0,1,0,,-5,-5,0,0,,,,,,,2,2,,-3,1,0,,,,47,2,0,1,0,1,2,1,0,2,-5,0,1,0,1
1,,,3,331,2,1,0,0,1,0,0,0,,-2,-3,-1,5,,,,,,,-2,3,,0,2,1,,,,61,2,1,2,1,2,2,2,1,3,2,1,0,0,0
1,,,1,332,2,1,1,0,0,0,1,0,,-8,-6,2,-28,,,,,,,-4,-2,,4,1,0,,,,41,4,0,3,1,0,4,3,2,4,0,1,0,0,0
1,,,2,333,2,0,1,0,0,1,1,0,,-2,-2,0,0,,,,,,,1,1,,-1,2,1,,,,68,1,0,2,1,0,0,3,2,2,0,1,,,
1,,,3,334,2,1,1,0,0,0,1,0,,-3,-3,0,0,,,,,,,-3,3,,0,2,1,,,,44,2,1,1,0,2,3,3,2,1,-2,1,,,
1,,,1,335,2,0,0,1,0,1,0,0,,-4,-1,3,-15,,,,,,,-4,-1,,0,1,0,,,,40,4,1,2,1,0,3,3,2,3,0,2,,,
1,,,2,336,2,1,1,0,0,0,0,0,,-2,-2,0,0,,,,,,,1,1,,-1,1,0,,,,62,1,0,2,1,2,3,1,0,3,-4,1,0,0,0
1,,,1,337,2,1,1,0,0,1,0,0,,-2,-1,1,-3,,,,,,,-1,0,,1,1,0,,,,60,3,0,2,1,0,4,1,0,4,1,1,0,0,0
1,,,2,338,2,0,1,0,0,1,0,0,,-2,-4,-2,12,,,,,,,2,4,,0,1,0,,,,48,3,1,2,1,0,4,1,0,4,0,2,0,0,0
1,,,1,339,2,1,1,0,0,0,0,0,,-2,-2,0,0,,,,,,,-2,-2,,0,1,0,,,,48,2,0,2,1,1,3,2,1,3,-1,1,,,
1,,,3,340,2,0,1,1,0,0,1,0,,-3,-5,-2,16,,,,,,,-4,4,,-1,1,0,,,,60,1,1,1,0,1,2,1,0,2,-3,1,0,0,0
1,,,3,341,2,0,1,0,0,0,1,0,,0,-1,-1,1,,,,,,,-1,0,,-1,0,0,,,,65,4,0,3,1,3,4,3,2,4,-1,1,,,
1,,,3,342,2,1,1,0,0,0,0,0,,-5,-1,4,-24,,,,,,,-3,3,,2,0,0,,,,59,1,0,2,1,1,3,2,1,2,-3,0,,,
1,,,3,343,2,1,1,0,1,0,1,0,,-4,-1,3,-15,,,,,,,-4,1,,0,1,0,,,,55,1,0,2,1,1,0,4,2,2,1,1,0,0,0
1,,,3,344,2,1,1,0,1,0,1,0,,-4,-4,0,0,,,,,,,-4,4,,0,0,0,,,,50,4,0,3,1,1,3,1,0,0,-3,0,0,0,0
1,,,2,345,2,0,1,1,0,0,1,0,,-1,-3,-2,8,,,,,,,0,2,,-1,1,0,,,,46,3,1,2,1,2,3,1,0,3,-1,1,,,
1,,,2,346,2,0,1,0,0,0,0,0,,-1,-1,0,0,,,,,,,2,2,,1,1,0,,,,39,4,1,2,1,3,3,3,2,2,1,2,1,0,1
1,,,2,347,2,0,1,0,0,0,1,0,,-3,-4,-1,7,,,,,,,0,1,,-3,0,0,,,,38,3,0,3,1,1,3,3,2,4,1,1,,,
1,,,2,348,2,0,1,0,0,0,1,0,,-2,-8,-6,60,,,,,,,-2,4,,-4,0,0,,,,25,3,1,2,1,1,3,3,2,2,1,1,,,
1,,,3,349,2,0,1,1,0,0,1,0,,-1,-4,-3,15,,,,,,,-2,3,,-1,0,0,,,,52,1,0,2,1,1,2,1,0,2,-1,1,0,0,0
1,,,3,350,2,0,1,0,0,0,1,0,,-1,-7,-6,48,,,,,,,-4,4,,-3,1,0,,,,29,4,0,2,1,0,3,2,1,3,0,2,0,0,0
1,,,3,351,2,0,1,0,0,0,1,0,,-1,-3,-2,8,,,,,,,-1,3,,0,3,1,,,,23,3,0,1,0,2,1,3,2,4,-2,1,,,
1,,,4,352,2,1,1,0,1,0,1,0,,0,0,0,0,,,,,,,0,0,,0,1,0,,,,41,3,1,2,1,1,2,1,0,2,0,1,0,0,0
1,,,3,353,2,1,1,0,0,0,1,0,,-2,0,2,-4,,,,,,,-3,-1,,-1,0,0,,,,67,1,0,2,1,2,4,4,2,3,0,0,0,0,0
1,,,2,354,2,1,0,0,1,0,0,0,,-1,-4,-3,15,,,,,,,1,4,,0,1,0,,,,38,2,1,1,0,1,0,1,0,2,-3,1,0,0,0
1,,,3,355,2,0,1,1,0,0,0,0,,-2,-4,-2,12,,,,,,,-3,3,,-1,1,0,,,,50,2,1,2,1,2,1,3,2,3,2,1,,,
1,,,3,356,2,1,0,0,1,0,0,0,,-2,-3,-1,5,,,,,,,-2,3,,0,0,0,,,,39,1,1,3,1,1,2,4,2,2,0,2,0,0,0
1,,,2,357,2,0,1,0,0,0,1,0,,-1,-4,-3,15,,,,,,,-3,0,,-4,1,0,,,,26,4,0,3,1,0,3,2,1,3,0,2,,,
1,,,1,358,2,1,1,0,0,0,0,0,,-5,-4,1,-9,,,,,,,-4,-3,,1,1,0,,,,37,2,1,1,0,2,2,1,0,2,0,1,,,
1,,,3,359,2,1,1,0,0,0,1,0,,-5,0,5,-25,,,,,,,-2,3,,3,0,0,,,,54,4,0,3,1,1,4,3,2,3,0,0,0,0,0
1,,,3,360,2,0,1,0,0,0,1,0,,0,-4,-4,16,,,,,,,-1,3,,-1,2,1,,,,19,3,1,2,1,1,3,1,0,2,-1,2,0,0,0
1,,,2,361,2,1,0,0,0,0,0,0,,-3,-4,-1,7,,,,,,,3,4,,0,2,1,,,,60,2,1,1,0,1,1,3,2,2,-1,2,0,0,0
1,,,3,362,2,1,1,0,0,0,0,0,,-3,-1,2,-8,,,,,,,-4,0,,-1,1,0,,,,49,2,1,2,1,2,2,3,2,2,-2,1,,,
1,,,1,364,2,1,1,0,0,0,1,0,,-3,-3,0,0,,,,,,,2,2,,5,0,0,,,,28,2,0,0,0,0,4,2,1,0,-2,0,,,
1,,,3,365,2,0,0,0,0,0,0,0,,-1,0,1,-1,,,,,,,-1,0,,0,0,0,,,,60,1,1,2,1,3,2,3,2,3,0,0,0,0,0
1,,,3,366,2,0,1,1,0,0,0,0,,-1,-2,-1,3,,,,,,,-2,1,,-1,1,0,,,,38,3,1,0,0,2,2,3,2,0,-1,2,,,
1,,,3,367,2,0,0,0,0,0,0,0,,-3,0,3,-9,,,,,,,-2,1,,1,1,0,,,,41,2,1,2,1,2,2,3,2,3,-2,2,,,
1,,,2,369,2,0,1,0,0,0,1,0,,-3,-4,-1,7,,,,,,,-1,0,,-4,1,0,,,,23,2,1,2,1,1,4,3,2,1,4,0,0,0,0
1,,,3,370,2,1,0,0,0,0,0,0,,-1,-2,-1,3,,,,,,,1,4,,2,0,0,,,,55,2,1,1,0,2,3,0,0,1,-2,1,0,0,0
1,,,3,371,2,0,1,0,0,0,0,0,,0,-4,-4,16,,,,,,,0,4,,0,0,0,,,,61,1,0,2,1,2,3,3,2,1,-3,0,,,
1,,,3,372,2,0,1,0,0,0,1,0,,-2,-3,-1,5,,,,,,,-2,3,,0,2,1,,,,62,1,1,1,0,0,2,4,2,2,-1,2,,,
1,,,3,373,2,0,1,0,0,0,1,0,,-2,-4,-2,12,,,,,,,-2,4,,0,1,0,,,,43,4,0,2,1,2,3,2,1,2,-2,1,0,0,0
1,,,1,374,2,0,1,1,0,0,1,0,,-1,-1,0,0,,,,,,,-3,-3,,-2,1,0,,,,48,2,0,1,0,1,4,2,1,2,1,1,,,
1,,,2,375,2,1,1,0,0,0,0,0,,-1,-1,0,0,,,,,,,2,2,,1,0,0,,,,63,2,0,1,0,3,2,3,2,3,0,2,0,0,0
1,,,3,376,2,0,1,1,0,0,0,0,,-3,-4,-1,7,,,,,,,-3,4,,0,1,0,,,,46,1,0,2,1,1,2,1,0,2,0,1,0,0,0
1,,,3,377,2,0,1,0,0,0,1,0,,-1,-5,-4,24,,,,,,,-2,4,,-1,1,0,,,,44,2,1,2,1,1,3,3,2,3,-1,1,0,0,0
1,,,3,378,2,1,1,0,1,0,1,0,,-4,-1,3,-15,,,,,,,-4,1,,0,0,0,,,,29,4,0,3,1,1,4,1,0,3,-1,0,0,0,0
1,,,3,379,2,0,0,0,0,0,0,0,,-2,0,2,-4,,,,,,,1,3,,3,1,0,,,,31,3,0,2,1,0,3,2,1,3,2,1,,,
1,,,3,380,2,1,1,0,0,0,0,0,,-2,-1,1,-3,,,,,,,-3,0,,-1,2,1,,,,39,1,0,2,1,3,3,2,1,3,-1,2,,,
1,,,3,381,2,1,1,0,0,0,1,0,,-2,-2,0,0,,,,,,,-3,1,,-1,1,0,,,,40,4,0,3,1,2,4,3,2,3,0,1,,,
1,,,3,382,2,1,1,0,0,0,0,0,,-1,0,1,-1,,,,,,,-1,0,,0,1,0,,,,54,1,1,2,1,2,3,3,2,4,-2,2,,,
1,,,1,383,2,1,1,0,0,0,1,0,,-6,-3,3,-27,,,,,,,-3,0,,3,1,0,,,,46,4,1,1,0,0,2,3,2,3,3,1,,,
1,,,1,384,2,0,0,0,0,0,0,0,,-7,-1,6,-48,,,,,,,-2,4,,5,2,1,,,,37,1,0,1,0,1,2,1,0,1,5,1,0,0,0
1,,,3,385,2,0,1,0,0,0,0,0,,-1,-2,-1,3,,,,,,,0,3,,1,0,0,,,,54,4,0,1,0,1,2,1,0,3,-1,0,1,1,0
1,,,3,386,2,1,0,0,0,0,0,0,,-1,-2,-1,3,,,,,,,-1,2,,0,0,0,,,,61,2,0,2,1,2,3,1,0,3,0,1,,,
1,,,1,388,2,0,0,1,0,0,0,0,,-5,-2,3,-21,,,,,,,-4,-1,,1,0,0,,,,30,0,0,2,1,1,3,2,1,3,2,1,,,
1,,,3,389,2,1,0,0,0,0,0,0,,0,-1,-1,1,,,,,,,0,1,,0,0,0,,,,69,2,0,1,0,1,4,1,0,3,0,1,,,
1,,,3,390,2,0,1,0,0,0,1,0,,-1,-5,-4,24,,,,,,,-4,2,,-3,2,1,,,,34,4,0,1,0,1,2,1,0,2,-3,1,0,0,0
1,,,2,392,2,1,1,0,1,0,1,0,,-2,-2,0,0,,,,,,,2,2,,0,1,0,,,,40,2,1,2,1,2,2,3,2,3,-1,1,0,0,0
1,,,3,393,2,1,1,0,1,0,0,0,,-2,-2,0,0,,,,,,,-3,1,,-1,0,0,,,,63,1,1,0,0,3,2,2,1,4,-1,1,,,
1,,,1,394,2,0,0,1,0,0,0,0,,-2,-1,1,-3,,,,,,,-2,-1,,0,1,0,,,,43,2,1,1,0,2,1,3,2,3,0,2,0,0,0
1,,,2,395,2,0,1,0,0,0,1,0,,-2,-6,-4,32,,,,,,,0,4,,-2,0,0,,,,20,3,1,2,1,2,2,4,2,2,2,1,,,
1,,,3,396,2,0,1,0,0,0,0,0,,-2,-3,-1,5,,,,,,,-4,1,,-2,1,0,,,,58,3,0,1,0,1,2,3,2,2,-2,2,1,0,1
1,,,2,397,2,0,1,0,0,0,1,0,,-2,-9,-7,77,,,,,,,-3,4,,-5,0,0,,,,44,2,0,3,1,0,4,3,2,0,2,0,0,0,0
1,,,2,400,2,1,0,0,0,0,0,0,,-2,-5,-3,21,,,,,,,1,4,,-1,1,0,,,,41,3,0,2,1,3,2,1,0,2,1,1,0,0,0
1,,,1,401,2,1,1,0,0,0,1,0,,-8,-1,7,-63,,,,,,,-4,3,,4,0,0,,,,48,2,1,0,0,1,2,3,2,0,-2,1,0,0,0
1,,,1,402,2,1,1,0,0,0,1,0,,-2,-1,1,-3,,,,,,,-2,-1,,0,1,0,,,,53,3,0,1,0,0,2,2,1,2,-2,1,,,
1,,,2,407,2,0,1,0,0,0,0,0,,-3,-3,0,0,,,,,,,0,0,,-3,0,0,,,,64,1,0,3,1,1,3,3,2,4,1,0,,,
1,,,1,408,2,1,1,0,0,0,0,0,,-3,-3,0,0,,,,,,,-3,-3,,0,1,0,,,,20,2,0,2,1,1,2,1,0,3,1,1,1,1,0
1,,,3,409,2,0,1,0,0,1,0,0,,-1,-4,-3,15,,,,,,,-1,4,,0,1,0,,,,47,2,1,2,1,0,2,3,2,2,1,2,,,
1,,,2,410,2,0,1,0,0,0,1,0,,-1,-2,-1,3,,,,,,,-2,-1,,-3,1,0,,,,67,3,0,2,1,0,3,1,0,2,-3,1,0,0,0
1,,,3,413,2,0,1,0,0,0,1,0,,0,-6,-6,36,,,,,,,-4,2,,-4,0,0,,,,50,3,1,2,1,0,4,1,0,3,-1,2,,,
1,,,3,414,2,0,1,0,0,1,1,0,,0,-4,-4,16,,,,,,,-2,2,,-2,1,0,,,,63,2,0,3,1,0,3,3,2,4,-1,0,0,0,0
1,,,3,415,2,1,1,0,0,0,1,0,,-5,-1,4,-24,,,,,,,-4,2,,1,0,0,,,,60,3,0,2,1,0,4,3,2,0,-3,0,,,
1,,,1,416,2,1,1,0,0,0,1,0,,-8,-1,7,-63,,,,,,,-3,4,,5,0,0,,,,29,2,0,0,0,1,4,3,2,0,-4,0,0,0,0
1,,,2,419,2,0,1,1,0,0,1,0,,-1,-3,-2,8,,,,,,,-1,1,,-2,1,0,,,,34,2,0,1,0,1,2,1,0,2,1,1,,,
1,,,2,420,2,0,1,0,0,0,0,0,,-1,-2,-1,3,,,,,,,1,2,,0,1,0,,,,50,1,0,2,1,1,2,1,0,2,1,1,,,
1,,,3,421,2,0,1,0,0,0,1,0,,-1,-4,-3,15,,,,,,,-1,4,,0,0,0,,,,46,4,0,2,1,1,4,1,0,0,-3,1,0,0,0
1,,,3,422,2,0,0,1,0,0,0,0,,-4,-3,1,-7,,,,,,,-4,3,,0,2,1,,,,34,4,0,1,0,2,2,2,1,2,0,2,0,0,0
1,,,3,423,2,0,1,1,0,0,0,0,,-3,-4,-1,7,,,,,,,-3,4,,0,1,0,,,,43,2,0,1,0,1,1,3,2,2,-2,2,0,0,0
1,,,1,424,2,1,1,0,0,0,1,1,,-2,-2,0,0,,,,,,,-2,-2,,0,0,0,,,,60,4,0,3,1,2,3,3,2,3,1,1,,,
1,,,3,425,2,0,1,0,0,0,0,0,,-2,-3,-1,5,,,,,,,-2,3,,0,0,0,,,,30,3,0,0,0,1,0,4,2,2,0,2,,,
1,,,4,427,2,1,1,0,1,0,1,0,,0,0,0,0,,,,,,,1,1,,1,1,0,,,,42,2,0,0,0,1,4,1,0,1,-3,1,,,
1,,,1,428,2,0,1,0,0,0,0,0,,-3,-3,0,0,,,,,,,-4,-4,,-1,2,1,,,,50,3,1,2,1,1,2,2,1,2,0,1,,,
1,,,3,430,2,1,1,0,0,0,1,0,,-6,0,6,-36,,,,,,,-3,3,,3,1,0,,,,36,3,1,1,0,0,4,1,0,0,-4,1,0,0,0
1,,,2,431,2,0,1,1,0,0,0,0,,-1,-1,0,0,,,,,,,1,1,,0,1,0,,,,50,2,0,2,1,3,3,2,1,2,0,1,0,0,0
1,,,2,433,2,1,1,0,0,1,0,0,,-2,-2,0,0,,,,,,,2,2,,0,2,1,,,,50,2,0,1,0,0,2,2,1,2,0,2,1,1,0
1,,,1,434,2,1,1,0,0,0,1,0,,-2,-1,1,-3,,,,,,,-4,-3,,-2,0,0,,,,64,2,0,2,1,1,2,3,2,3,0,1,,,
1,,,1,436,2,1,1,0,0,0,1,0,,-7,-5,2,-24,,,,,,,-2,0,,5,0,0,,,,36,4,0,0,0,0,2,0,0,1,-1,0,0,0,0
1,,,2,437,2,0,1,0,0,0,1,0,,-1,-8,-7,63,,,,,,,-3,4,,-4,0,0,,,,50,2,1,3,1,0,2,4,2,3,-3,1,,,
1,,,3,438,2,0,1,0,0,0,1,0,,-2,-4,-2,12,,,,,,,-2,4,,0,1,0,,,,37,1,0,2,1,2,2,3,2,3,0,1,0,0,0
1,,,3,439,2,0,1,0,0,0,0,0,,-4,-4,0,0,,,,,,,-4,4,,0,2,1,,,,66,1,0,1,0,1,2,3,2,2,0,0,0,0,0
1,,,1,442,2,1,1,0,0,0,0,0,,-6,-1,5,-35,,,,,,,-3,2,,3,1,0,,,,31,4,0,3,1,1,4,1,0,4,1,0,0,0,0
1,,,1,443,2,0,1,1,0,0,0,0,,-4,-4,0,0,,,,,,,-3,-3,,1,1,0,,,,29,4,1,2,1,2,2,3,2,2,0,2,,,
1,,,4,444,2,0,1,1,0,0,0,0,,0,0,0,0,,,,,,,0,0,,0,1,0,,,,67,1,1,1,0,1,3,3,2,2,0,1,,,
1,,,3,445,2,0,1,0,0,0,1,0,,-3,-4,-1,7,,,,,,,-4,3,,-1,1,0,,,,40,2,1,2,1,2,2,2,1,3,-3,1,0,0,0
1,,,2,446,2,0,1,0,0,0,1,0,,-2,-7,-5,45,,,,,,,-1,4,,-3,0,0,,,,47,4,1,3,1,0,4,1,0,3,-2,1,0,0,0
1,,,2,447,2,0,1,0,0,0,1,0,,-3,-3,0,0,,,,,,,1,1,,-2,1,0,,,,37,1,0,2,1,2,3,1,0,0,4,0,,,
1,,,1,449,2,0,0,1,0,0,0,0,,-3,-1,2,-8,,,,,,,-4,-2,,-1,1,0,,,,41,2,0,2,1,1,3,2,1,3,1,0,,,
1,,,3,450,2,1,1,0,0,1,0,0,,-3,-3,0,0,,,,,,,-2,4,,1,1,0,,,,51,1,0,1,0,0,2,2,1,2,0,2,0,0,0
1,,,3,451,2,1,1,0,0,0,1,1,,-2,0,2,-4,,,,,,,-2,0,,0,1,0,,,,62,1,0,2,1,3,2,1,0,3,0,2,,,
1,,,2,452,2,0,1,1,0,1,0,0,,-1,-4,-3,15,,,,,,,1,4,,0,1,0,,,,49,2,1,2,1,0,3,1,0,3,0,1,,,
1,,,2,453,2,0,1,0,0,0,1,0,,-1,-3,-2,8,,,,,,,-2,0,,-3,1,0,,,,22,4,0,3,1,0,4,3,2,3,1,0,,,
1,,,3,454,2,0,0,1,0,0,0,0,,-2,0,2,-4,,,,,,,-3,-1,,-1,2,1,,,,55,2,0,2,1,2,2,3,2,2,0,2,0,0,0
1,,,3,455,2,0,0,1,0,1,0,0,,-1,0,1,-1,,,,,,,1,2,,2,1,0,,,,58,1,0,1,0,0,1,3,2,1,2,1,0,0,0
1,,,4,456,2,0,1,0,0,0,1,0,,0,0,0,0,,,,,,,-1,-1,,-1,0,0,,,,36,2,1,2,1,3,2,3,2,2,-1,1,0,0,0
1,,,2,458,2,0,1,0,0,0,1,0,,-3,-7,-4,40,,,,,,,0,4,,-3,1,0,,,,46,4,0,2,1,2,3,4,2,3,0,1,,,
1,,,3,459,2,1,1,0,0,0,1,0,,-3,-1,2,-8,,,,,,,-1,3,,2,0,0,,,,51,1,0,2,1,2,4,3,2,3,0,0,,,
1,,,3,460,2,0,1,0,0,0,0,0,,0,-2,-2,4,,,,,,,0,2,,0,1,0,,,,60,1,0,1,0,1,2,2,1,2,0,2,1,1,0
1,,,1,461,2,0,0,0,0,0,0,0,,-3,-2,1,-5,,,,,,,-4,-3,,-1,2,1,,,,63,1,0,2,1,1,2,2,1,3,3,2,,,
1,,,1,462,2,1,1,0,0,0,1,0,,-7,-5,2,-24,,,,,,,-4,-2,,3,1,0,,,,50,4,0,2,1,0,4,3,2,3,1,1,0,0,0
1,,,2,464,2,0,1,0,0,0,1,0,,-1,-9,-8,80,,,,,,,-4,4,,-5,0,0,,,,49,3,1,1,0,0,3,3,2,0,1,0,0,0,0
1,,,3,465,2,0,1,0,0,0,1,1,,-3,-3,0,0,,,,,,,-3,3,,0,1,0,,,,44,4,1,3,1,3,3,3,2,3,2,2,,,
1,,,3,466,2,1,1,0,1,0,1,0,,-3,0,3,-9,,,,,,,-3,0,,0,2,1,,,,67,1,1,2,1,0,2,3,2,2,0,2,0,0,0
1,,,2,468,2,0,1,0,0,0,0,0,,-1,-2,-1,3,,,,,,,2,3,,1,1,0,,,,50,4,0,1,0,1,3,3,2,2,-1,1,,,
1,,,3,469,2,1,1,0,1,0,1,0,,-2,-2,0,0,,,,,,,-2,2,,0,0,0,,,,43,4,0,2,1,2,4,3,2,0,-2,0,,,
1,,,3,470,2,0,0,1,0,0,0,0,,-5,-3,2,-16,,,,,,,-4,4,,1,1,0,,,,42,2,1,3,1,2,2,3,2,2,0,1,0,0,0
1,,,1,471,2,1,1,0,0,0,1,0,,-6,-5,1,-11,,,,,,,-1,0,,5,0,0,,,,29,1,0,1,0,0,0,1,0,2,0,3,0,0,0
1,,,3,473,2,1,1,0,1,0,1,0,,-1,-1,0,0,,,,,,,-1,1,,0,1,0,,,,36,2,1,1,0,1,1,2,1,2,0,2,0,0,0
1,,,3,474,2,0,1,0,0,0,0,0,,-1,-3,-2,8,,,,,,,-1,3,,0,0,0,,,,63,1,0,2,1,1,2,3,2,4,-5,3,,,
1,,,3,475,2,1,1,0,0,0,1,0,,-4,-1,3,-15,,,,,,,-4,1,,0,0,0,,,,28,2,0,1,0,2,2,2,1,1,-2,0,,,
1,,,2,476,2,0,1,0,0,0,1,0,,-4,-6,-2,20,,,,,,,2,4,,-2,1,0,,,,20,3,1,2,1,2,3,1,0,3,-1,0,0,0,0
1,,,2,477,2,0,1,0,0,0,0,0,,-1,-6,-5,35,,,,,,,-2,3,,-3,1,0,,,,70,1,1,3,1,0,4,3,2,2,0,1,,,
1,,,3,478,2,1,1,0,0,1,1,0,,-2,-1,1,-3,,,,,,,-3,0,,-1,1,0,,,,50,4,1,1,0,0,1,1,0,3,-1,1,0,0,0
1,,,3,479,2,1,1,0,1,0,1,0,,-3,0,3,-9,,,,,,,-3,0,,0,0,0,,,,50,1,1,0,0,2,2,0,0,0,-5,0,,,
1,,,3,480,2,0,1,0,0,0,1,0,,-2,-4,-2,12,,,,,,,-4,2,,-2,0,0,,,,68,1,0,2,1,1,3,3,2,3,2,1,0,0,0
