exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc,amb
5,3,,,2196,1,0,1,0,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,1,0,1,0,5,23,2,1,1,0,2,0,4,2,2,-1,1,1,0,1,1
5,3,,,2201,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,2,1,1,0,5,29,3,0,1,0,0,3,2,1,3,1,2,,,,1
5,3,,,2203,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,68,4,0,2,1,2,4,0,0,3,0,0,0,0,0,1
5,3,,,2205,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,62,1,0,2,1,1,4,3,2,2,-1,1,,,,1
5,3,,,2211,1,0,1,0,0,0,0,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,66,2,1,1,0,1,1,3,2,3,0,1,,,,1
5,3,,,2219,1,0,1,1,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,66,2,1,1,0,1,2,4,2,2,0,0,0,0,0,1
5,3,,,2231,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,0,0,1,0,5,41,4,0,2,1,1,3,1,0,3,1,1,0,0,0,1
5,3,,,2236,1,0,0,0,0,0,0,0,0,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,1,0,1,1,5,65,2,0,1,0,2,2,2,1,3,-2,1,0,0,0,1
5,3,,,2238,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,0,0,1,0,5,63,1,0,3,1,1,4,1,0,3,0,0,1,0,1,1
5,3,,,2243,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,29,3,0,3,1,2,3,1,0,3,0,1,0,0,0,1
5,3,,,2248,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,-4,-9,-2,1,-2,-4,1,0,1,0,5,41,3,1,0,0,1,0,3,2,2,-2,2,,,,1
5,3,,,2251,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,61,1,1,1,0,1,2,3,2,2,0,1,,,,1
5,3,,,2257,1,1,1,0,0,0,0,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,62,1,0,2,1,2,2,2,1,4,2,0,,,,1
5,4,,,117,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,59,2,1,2,1,2,3,1,0,1,-3,0,1,1,0,1
5,4,,,119,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,33,2,1,2,1,1,1,4,2,4,-2,1,0,0,0,1
5,4,,,124,1,0,1,1,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,66,4,1,3,1,1,3,3,2,2,2,1,,,,1
5,4,,,136,1,1,1,0,0,0,1,0,1,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,1,0,1,1,5,59,2,0,1,0,1,2,1,0,1,-2,1,,,,1
5,4,,,139,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,33,4,1,3,1,1,2,0,0,2,2,3,0,0,0,1
5,4,,,142,1,0,1,1,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,36,3,0,1,0,1,3,1,0,2,0,1,0,0,0,1
5,4,,,152,1,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,-5,-10,-2,1,-2,-5,0,0,1,0,5,57,1,0,2,1,1,3,1,0,2,0,1,,,,1
5,4,,,157,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,53,3,1,3,1,1,4,2,1,4,-1,0,,,,1
5,4,,,165,1,1,1,0,0,0,0,1,1,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,1,0,1,1,5,24,3,0,2,1,3,3,1,0,3,-2,1,,,,1
5,4,,,170,1,0,1,1,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,1,0,1,0,5,57,2,1,2,1,2,2,3,2,2,0,2,0,0,0,1
5,4,,,171,1,1,1,0,0,0,1,0,1,-5,-2,3,-21,-5,-2,3,-21,0,-3,-2,1,-2,3,0,0,1,3,0,56,2,1,3,1,1,3,3,2,0,-5,0,0,0,0,1
5,4,,,174,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,69,1,1,2,1,1,1,3,2,3,0,2,,,,1
5,4,,,179,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,44,2,1,1,0,1,1,3,2,2,-1,3,0,0,0,1
5,4,,,185,1,1,1,0,0,0,1,1,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,61,3,0,1,0,2,4,1,0,3,3,1,0,0,0,1
5,4,,,189,1,1,1,0,0,0,1,1,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,48,3,1,2,1,2,3,1,0,3,-1,1,,,,1
5,4,,,193,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,65,1,1,1,0,1,2,3,2,2,0,4,,,,1
5,4,,,197,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,67,1,1,1,0,0,2,4,2,3,0,2,,,,1
5,4,,,199,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,29,1,0,2,1,2,3,2,1,2,-1,2,1,0,1,1
5,4,,,205,1,0,1,0,0,1,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,2,1,1,0,5,43,4,1,2,1,0,2,2,1,3,0,2,,,,1
5,4,,,210,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,34,1,1,1,0,3,3,4,2,2,0,2,,,,1
5,4,,,216,1,0,0,0,0,0,0,0,0,-5,-2,3,-21,-5,-2,3,-21,0,-3,-2,1,-2,3,1,0,1,3,0,47,1,0,1,0,0,1,3,2,1,-4,1,1,0,1,1
5,4,,,217,1,0,1,0,0,1,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,2,1,1,0,5,50,3,1,2,1,0,2,3,2,2,0,3,0,0,0,1
5,4,,,226,1,1,1,0,1,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,63,1,0,0,0,1,3,3,2,0,-5,0,,,,1
5,4,,,231,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,65,1,0,2,1,1,3,1,0,3,0,1,0,0,0,1
5,4,,,234,1,0,1,0,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,1,0,1,0,5,63,2,1,3,1,1,2,3,2,0,-2,2,1,0,1,1
5,4,,,241,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,51,2,0,2,1,1,3,1,0,3,-1,1,,,,1
5,4,,,245,1,1,1,0,1,0,0,1,1,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,0,0,1,1,5,56,2,0,3,1,3,4,3,2,0,-3,0,0,0,0,1
5,4,,,250,1,0,1,1,0,1,0,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,1,0,1,0,5,24,2,1,1,0,0,2,2,1,2,-1,2,0,0,0,1
5,4,,,252,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,58,4,0,3,1,2,4,1,0,2,-3,0,0,0,0,1
5,4,,,258,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,0,0,1,0,5,68,3,0,1,0,1,3,1,0,2,1,1,,,,1
5,4,,,260,1,0,1,0,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,0,0,1,0,5,48,3,1,3,1,2,4,3,2,2,-3,0,,,,1
5,4,,,265,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,39,2,0,1,0,1,1,2,1,2,0,2,1,1,0,1
5,4,,,266,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,3,1,1,0,5,55,1,1,2,1,1,1,3,2,2,0,2,,,,1
5,4,,,270,1,1,0,0,0,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,0,0,1,0,5,52,1,1,3,1,1,3,3,2,0,-5,0,,,,1
5,4,,,281,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,67,2,0,2,1,1,2,1,0,3,0,1,,,,1
5,4,,,289,1,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,-5,-10,-2,1,-2,-5,0,0,1,0,5,58,1,1,2,1,1,3,3,2,3,-3,1,,,,1
5,4,,,292,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,1,0,1,0,5,43,4,1,2,1,1,4,1,0,3,1,1,,,,1
5,4,,,296,1,1,0,0,0,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,3,1,1,0,5,70,1,1,2,1,1,1,3,2,2,4,1,1,0,1,1
5,4,,,307,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,2,1,1,0,5,42,2,0,2,1,1,1,4,2,2,0,2,0,0,0,1
5,4,,,308,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,41,2,1,1,0,1,2,1,0,1,-2,2,0,0,0,1
5,4,,,312,1,0,0,0,0,0,0,0,0,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,1,0,1,1,5,24,1,1,2,1,1,2,1,0,2,0,2,,,,1
5,4,,,317,1,1,0,0,0,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,2,1,1,0,5,37,3,1,1,0,3,0,3,2,2,-2,2,0,0,0,1
5,4,,,319,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,41,2,0,2,1,1,2,4,2,3,0,1,0,0,0,1
5,4,,,320,1,1,1,0,0,0,0,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,57,1,1,1,0,0,1,3,2,2,0,2,,,,1
5,4,,,334,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,44,2,1,1,0,2,3,3,2,1,-2,1,,,,1
5,4,,,337,1,0,0,0,0,1,0,0,0,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,1,0,1,1,5,60,3,0,2,1,0,4,1,0,4,1,1,0,0,0,1
5,4,,,345,1,0,1,1,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,1,0,1,0,5,46,3,1,2,1,2,3,1,0,3,-1,1,,,,1
5,4,,,347,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,0,0,1,0,5,38,3,0,3,1,1,3,3,2,4,1,1,,,,1
5,4,,,349,1,0,1,1,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,0,0,1,0,5,52,1,0,2,1,1,2,1,0,2,-1,1,0,0,0,1
5,4,,,353,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,0,0,1,0,5,67,1,0,2,1,2,4,4,2,3,0,0,0,0,0,1
5,4,,,356,1,1,1,0,1,0,0,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,39,1,1,3,1,1,2,4,2,2,0,2,0,0,0,1
5,4,,,360,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,2,1,1,0,5,19,3,1,2,1,1,3,1,0,2,-1,2,0,0,0,1
5,4,,,364,1,1,1,0,0,0,1,0,1,-7,-4,3,-33,-7,-4,3,-33,0,-5,-2,1,-2,5,0,0,1,5,0,28,2,0,0,0,0,4,2,1,0,-2,0,,,,1
5,4,,,365,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,60,1,1,2,1,3,2,3,2,3,0,0,0,0,0,1
5,4,,,372,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,62,1,1,1,0,0,2,4,2,2,-1,2,,,,1
5,4,,,374,1,0,1,1,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,48,2,0,1,0,1,4,2,1,2,1,1,,,,1
5,4,,,381,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,1,0,1,0,5,40,4,0,3,1,2,4,3,2,3,0,1,,,,1
5,4,,,385,1,1,1,0,0,0,0,0,1,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,0,0,1,1,5,54,4,0,1,0,1,2,1,0,3,-1,0,1,1,0,1
5,4,,,393,1,1,0,0,1,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,0,0,1,0,5,63,1,1,0,0,3,2,2,1,4,-1,1,,,,1
5,4,,,397,1,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,-5,-10,-2,1,-2,-5,0,0,1,0,5,44,2,0,3,1,0,4,3,2,0,2,0,0,0,0,1
5,4,,,402,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,53,3,0,1,0,0,2,2,1,2,-2,1,,,,1
5,4,,,409,1,0,0,0,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,47,2,1,2,1,0,2,3,2,2,1,2,,,,1
5,4,,,413,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,-4,-9,-2,1,-2,-4,0,0,1,0,5,50,3,1,2,1,0,4,1,0,3,-1,2,,,,1
5,4,,,419,1,0,1,1,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,34,2,0,1,0,1,2,1,0,2,1,1,,,,1
5,4,,,424,1,1,1,0,0,0,1,1,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,60,4,0,3,1,2,3,3,2,3,1,1,,,,1
5,4,,,425,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,30,3,0,0,0,1,0,4,2,2,0,2,,,,1
5,4,,,433,1,0,0,0,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,50,2,0,1,0,0,2,2,1,2,0,2,1,1,0,1
5,4,,,434,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,0,0,1,0,5,64,2,0,2,1,1,2,3,2,3,0,1,,,,1
5,4,,,446,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,0,0,1,0,5,47,4,1,3,1,0,4,1,0,3,-2,1,0,0,0,1
5,4,,,450,1,0,0,0,0,1,0,0,0,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,1,0,1,1,5,51,1,0,1,0,0,2,2,1,2,0,2,0,0,0,1
5,4,,,451,1,1,1,0,0,0,1,1,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,62,1,0,2,1,3,2,1,0,3,0,2,,,,1
5,4,,,453,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,1,0,1,0,5,22,4,0,3,1,0,4,3,2,3,1,0,,,,1
5,4,,,466,1,1,1,0,1,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,67,1,1,2,1,0,2,3,2,2,0,2,0,0,0,1
5,4,,,473,1,1,1,0,1,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,36,2,1,1,0,1,1,2,1,2,0,2,0,0,0,1
5,4,,,474,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,63,1,0,2,1,1,2,3,2,4,-5,3,,,,1
5,4,,,481,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,0,0,1,0,5,46,4,0,2,1,0,4,3,2,3,-1,1,0,0,0,1
5,4,,,486,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,57,2,0,2,1,0,2,2,1,1,-3,1,,,,1
5,4,,,490,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,0,0,1,0,5,63,2,0,3,1,1,2,3,2,3,0,1,0,0,0,1
5,4,,,497,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,28,2,0,0,0,2,3,1,0,1,3,0,,,,1
5,4,,,503,1,0,1,1,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,0,0,1,0,5,43,2,0,2,1,1,1,3,2,3,-1,2,0,0,0,1
5,4,,,505,1,0,1,0,0,0,0,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,0,0,1,0,5,68,1,0,2,1,2,4,2,1,3,-1,1,,,,1
5,4,,,507,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,60,2,0,2,1,1,4,2,1,3,-1,1,0,0,0,1
5,4,,,518,1,1,1,0,1,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,0,-3,-2,1,-2,2,2,1,1,2,5,60,2,0,0,0,1,0,1,0,0,3,1,0,0,0,1
5,4,,,524,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,2,1,1,0,5,64,3,0,1,0,1,3,3,2,3,0,1,0,0,0,1
5,4,,,525,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,31,3,0,1,0,1,2,2,1,3,1,1,,,,1
5,4,,,530,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,0,0,1,0,5,30,1,0,2,1,1,3,3,2,2,0,1,,,,1
5,4,,,531,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,1,0,1,0,5,68,2,0,0,0,1,1,3,2,1,0,1,,,,1
5,4,,,533,1,0,0,0,0,0,0,0,0,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,1,0,1,1,5,36,2,0,1,0,2,3,3,2,2,-1,1,1,1,0,1
5,4,,,542,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,-4,-9,-2,1,-2,-4,0,0,1,0,5,52,2,0,3,1,1,4,2,1,3,2,0,,,,1
5,4,,,547,1,0,0,1,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,63,1,0,1,0,0,2,3,2,2,0,2,,,,1
5,4,,,555,1,0,0,0,0,0,0,0,0,-4,-1,3,-15,-4,-1,3,-15,0,-3,-2,1,-2,2,1,0,1,2,5,61,1,0,2,1,2,2,1,0,2,-1,2,0,0,0,1
5,4,,,561,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,41,2,0,1,0,1,0,3,2,2,0,2,,,,1
5,4,,,565,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,48,2,0,2,1,2,3,1,0,3,0,0,,,,1
5,4,,,568,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,-4,-9,-2,1,-2,-4,0,0,1,0,5,30,3,1,3,1,1,4,1,0,3,0,1,,,,1
5,4,,,572,1,1,1,0,1,0,1,0,1,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,0,0,1,1,5,53,3,0,2,1,1,3,1,0,1,-3,0,,,,1
5,4,,,578,1,0,1,0,0,0,0,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,60,2,0,2,1,1,3,3,2,2,-1,1,,,,1
5,4,,,589,1,0,0,0,0,0,0,0,0,-4,-1,3,-15,-4,-1,3,-15,0,-3,-2,1,-2,2,1,0,1,2,5,41,4,0,2,1,1,2,1,0,3,1,1,0,0,0,1
5,4,,,594,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,30,3,1,1,0,1,1,1,0,2,-2,2,0,0,0,1
5,4,,,597,1,1,1,0,1,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,49,2,0,0,0,1,1,2,1,0,-5,0,0,0,0,1
5,4,,,604,1,1,1,0,0,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,0,-3,-2,1,-2,2,1,0,1,2,5,53,2,1,3,1,1,2,3,2,1,-3,1,,,,1
5,4,,,606,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,18,2,1,3,1,1,3,4,2,3,0,2,,,,1
5,4,,,614,1,0,1,0,0,0,0,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,1,0,1,0,5,50,2,1,2,1,1,1,1,0,1,3,0,1,0,1,1
5,4,,,622,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,59,2,0,0,0,1,2,2,1,0,2,2,0,0,0,1
5,4,,,625,1,0,1,1,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,34,3,0,2,1,1,2,1,0,3,1,1,,,,1
5,4,,,633,1,0,0,0,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,54,4,1,2,1,0,3,3,2,0,4,1,,,,1
5,4,,,634,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,55,1,1,3,1,1,0,4,2,0,-1,3,0,0,0,1
5,4,,,635,1,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,-5,-10,-2,1,-2,-5,1,0,1,0,5,58,1,1,2,1,0,2,4,2,2,-5,3,0,0,0,1
5,4,,,648,1,0,0,0,0,0,0,0,0,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,2,1,1,1,5,29,2,1,2,1,1,2,1,0,3,2,2,1,1,0,1
5,4,,,655,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,-3,-8,-2,1,-2,-3,1,0,1,0,5,20,3,1,3,1,1,2,1,0,4,0,2,0,0,0,1
5,4,,,661,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,-4,-9,-2,1,-2,-4,1,0,1,0,5,44,2,0,1,0,1,2,2,1,3,-2,1,,,,1
5,4,,,671,1,1,1,0,0,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,0,-3,-2,1,-2,2,0,0,1,2,5,61,1,0,2,1,0,3,3,2,3,1,1,,,,1
5,4,,,677,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,0,0,1,0,5,53,1,0,0,0,1,4,4,2,1,-1,0,,,,1
5,4,,,681,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,-2,-7,-2,1,-2,-2,1,0,1,0,5,46,4,0,2,1,2,3,1,0,3,0,0,0,0,0,1
5,4,,,687,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,1,0,1,0,5,42,1,1,2,1,1,2,4,2,2,0,2,,,,1
5,4,,,690,1,1,0,0,0,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,-2,1,-2,-1,3,1,1,0,5,20,1,1,1,0,1,1,1,0,2,-1,3,,,,1
5,4,,,694,1,1,1,0,0,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,0,-3,-2,1,-2,2,1,0,1,2,5,26,2,1,1,0,1,3,2,1,1,-4,1,0,0,0,1
5,4,,,695,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,0,-5,-2,1,-2,0,2,1,1,0,5,67,1,1,2,1,1,2,2,1,2,-1,2,,,,1
5,4,,,702,1,1,1,0,0,0,1,0,1,-3,0,3,-9,-3,0,3,-9,0,-4,-2,1,-2,1,1,0,1,1,5,32,4,0,2,1,1,2,1,0,1,-2,2,0,0,0,1
